Tool name: ivar_removereads/1.2.2+galaxy1
Dataset_path: ../experiments/Experiment 1 - Removing faulty data/data/ivar_removereads-1.2.2/Ready/ivar_removereads-1.2.2-only-valid.txt
Seed: 0
Model_params: [["bootstrap", true], ["ccp_alpha", 0.0], ["criterion", "squared_error"], ["max_depth", null], ["max_features", 1.0], ["max_leaf_nodes", null], ["max_samples", null], ["min_impurity_decrease", 0.0], ["min_samples_leaf", 1], ["min_samples_split", 2], ["min_weight_fraction_leaf", 0.0], ["n_estimators", 200], ["n_jobs", null], ["oob_score", false], ["random_state", 0], ["verbose", 2], ["warm_start", false]]
Time for training in mins: 0.23900829553604125
Feature importance: [1. 0. 0.]
Mean absolute error: 0.02443999616882374
Mean squared error: 0.028567283195122452
Root mean squared error: 0.16901858831241742
R2 Score: 0.6478442572188134
############################
Filesize (GB), Prediction (GB), Target (GB), Create_time
############################
0.127050584,0.5216927539200009,0.504762368,2021-03-10 09:01:57.665959
0.037821618,0.2548862634666669,0.253497344,2021-04-21 21:16:16.717724
0.137261669,0.47078309888000136,0.560615424,2021-04-10 12:08:59.079421
1.0949e-05,0.31834196365086304,0.338272256,2022-01-28 13:10:10.024434
0.023866675,0.2088593612800004,0.2128896,2021-05-15 15:50:37.094153
1.4768e-05,0.30947549325435425,0.415199232,2022-04-27 13:50:25.881307
0.214574643,0.7660953395199988,0.732614656,2021-04-22 18:31:53.801258
0.021827167,0.20311640063999925,0.20740096,2021-04-27 14:21:35.769435
0.035876651,0.24906371072,0.248901632,2021-05-13 22:51:36.767814
0.131218859,0.5348169932799989,0.5179392,2021-03-07 08:45:16.827015
0.080595717,0.38140565504000135,0.381607936,2021-05-01 20:03:09.219052
4.121e-06,0.18290241861336448,0.257212416,2021-12-14 08:49:59.322163
0.131896848,0.5367055974399992,0.519266304,2021-03-05 09:53:00.643619
0.348439525,1.1823023104,1.15888128,2021-04-22 18:34:48.204186
0.142714199,0.5522243788800013,0.57823232,2021-03-31 04:13:03.853632
0.119472936,0.4894596710400006,0.49809408,2021-04-23 08:32:57.590452
0.121107155,0.5062863667200018,0.505294848,2021-05-03 16:15:35.493229
0.227171168,0.8235796684800007,0.825532416,2021-04-07 14:20:32.643142
0.039351907,0.25946939391999946,0.260210688,2021-05-08 08:23:17.597388
0.121228123,0.504967823360001,0.502697984,2021-05-06 02:10:40.6061
0.173372218,0.6587230207999984,0.661184512,2021-05-11 05:53:02.451389
1.5028e-05,0.3397658770868242,0.335187968,2022-05-17 12:42:51.640304
0.153115052,0.5999127142399994,0.600498176,2021-04-26 09:21:35.495464
0.146219658,0.5757232537600008,0.580509696,2021-05-08 09:58:23.426115
0.017469678,0.1945554943999997,0.193241088,2021-05-06 04:32:00.308191
0.063110851,0.331379097600001,0.331026432,2021-04-21 14:28:05.759741
0.177392159,0.6611866828800025,0.674525184,2021-04-30 06:42:16.447943
1.4768e-05,0.30947549325435425,0.367910912,2022-03-15 08:52:19.707965
0.046035029,0.290603151359999,0.279752704,2021-05-07 00:27:50.744861
