Tool name: Cut1
Run configuration:
{   'dataset_path': '../processed_data/sampled_data/Cut1_20000_samples_seed_0.txt',
    'doLogTrafo': False,
    'do_cross_validation': True,
    'model_params': {},
    'model_type': 'svr',
    'seed': 0}
Model_params: [["C", 1.0], ["cache_size", 1000], ["coef0", 0.0], ["degree", 3], ["epsilon", 0.1], ["gamma", "scale"], ["kernel", "rbf"], ["max_iter", -1], ["shrinking", true], ["tol", 0.001], ["verbose", true]]
Time for training in mins: 0.015410987536112468
Feature importance: []
Mean absolute error: 0.09082458625944641
Mean squared error: 0.06580418382706439
Root mean squared error: 0.25652326176599344
R2 Score: 0.08778846984813682
Mean cross-validation test score: -0.07006350656069711
############################
Filesize (GB), Prediction (GB), Target (GB), Create_time
############################
1.0328e-05,0.22186836554301115,0.141033472,2021-04-27 23:02:23.791242
8.4e-08,0.22186307646029002,0.144166912,2021-08-20 17:23:46.427737
1.196e-06,0.22186365057863022,0.144203776,2021-07-12 10:59:22.55404
6.73e-05,0.22189778783023506,0.140476416,2021-06-08 19:36:47.220633
1.196e-06,0.22186365057863022,0.145379328,2021-09-16 12:52:50.644091
1.36e-07,0.22186310330745096,0.14440448,2021-08-21 09:14:06.893969
7.9e-08,0.22186307387883186,0.144666624,2021-06-12 20:54:17.555325
1.138e-06,0.22186362063349696,0.144236544,2021-07-08 00:56:22.400289
1.17e-06,0.22186363715494917,0.144232448,2021-06-30 14:05:16.199011
1.35e-06,0.22186373008818405,0.138883072,2021-11-22 07:47:00.683388
2.538e-06,0.2218643434505405,0.123236352,2021-03-05 10:16:24.871567
1.106e-06,0.22186360411204875,0.1410048,2021-05-04 12:24:30.087173
1.246e-06,0.22186367639341098,0.141197312,2021-04-17 00:16:18.136955
1.199e-06,0.22186365212751835,0.14432256,2021-08-27 05:03:53.499469
1.138e-06,0.22186362063349696,0.150867968,2021-11-28 11:53:56.061185
6.4e-08,0.22186306613446072,0.144736256,2021-07-13 02:55:10.36079
1.0424e-05,0.2218684151106296,0.14114816,2021-04-30 16:42:53.223923
1.177e-06,0.22186364076901555,0.1419264,2021-04-11 10:45:09.757721
1.459e-06,0.22186378636448234,0.141451264,2021-04-12 18:10:10.487303
1.6e-07,0.22186311569844985,0.144982016,2021-09-16 15:08:47.711907
2.26e-07,0.22186314977371002,0.144338944,2021-08-29 19:45:14.402612
0.000499046,0.22212114489435653,0.145260544,2021-06-18 12:42:22.82733
1.33e-07,0.2218631017585757,0.150388736,2021-06-27 13:06:15.379776
2.85e-07,0.22186318023494178,0.1442816,2021-09-23 12:37:49.502696
6.4e-08,0.22186306613446072,0.145903616,2021-07-12 11:01:27.79009
3.2e-08,0.22186304961314418,0.144621568,2021-09-16 00:40:40.793864
3.9977e-05,0.22188367580677282,0.143245312,2021-04-22 12:56:16.520223
3.89e-06,0.22186504149214104,0.121921536,2021-01-21 16:22:29.776932
7.9e-08,0.22186307387883186,0.14440448,2021-08-31 10:17:58.650994
0.016395621,0.23081699301775238,0.171278336,2020-07-24 13:22:18.416806
1.35e-06,0.22186373008818405,0.144293888,2021-10-09 18:53:48.541126
9.3e-08,0.2218630811069109,0.145473536,2021-08-27 20:20:51.30504
2.62e-07,0.22186316836022169,0.142938112,2021-04-28 00:33:37.402437
9.22e-07,0.22186350911379726,0.141541376,2021-04-08 14:22:50.56894
1.06e-07,0.22186308781870512,0.14424064,2021-09-07 09:08:08.782992
1.77e-07,0.22186312447540857,0.141164544,2021-04-17 10:13:01.68173
4.08e-07,0.22186324373890676,0.141099008,2021-05-01 16:23:41.048147
1.267e-06,0.22186368723562433,0.140988416,2021-05-07 08:22:12.309602
1.285e-06,0.22186369652894777,0.141266944,2021-04-10 19:35:11.80425
7.9e-08,0.22186307387883186,0.139988992,2021-11-19 06:01:57.13357
1.46e-07,0.22186310847036816,0.141787136,2021-04-18 05:06:22.891276
