Dataset_path: ../processed_data/sampled_data/20000_samples_of_tool_number_3_seed_100.txt
Is_mixed_data: False
Seed: 0
Model_params: {"n_estimators": 200, "random_state": 0, "criterion": "absolute_error"}
Time for training in mins: 2.518482021490733
Feature importance: [1. 0. 0.]
Mean absolute error: 0.014095763363840002
Mean squared error: 0.039420015016141764
Root mean squared error: 0.198544743108806
############################
Filesize, Prediction, Target
############################
1.911100000000221e-05,0.1422408601599999,0.141893632
2.2679999999997147e-06,0.1441865728,0.132763648
4.09999999922972e-08,0.1441865728,0.153739264
1.7699999999704064e-07,0.1441865728,0.145092608
8.900000000866548e-08,0.1441865728,0.147140608
0.00010267299999999757,0.14177156096000001,0.141172736
3.749999999969056e-07,0.1441865728,0.144904192
0.054378943,0.14381741056,0.141041664
0.158025527,0.14219352064000007,0.140976128
1.903000000001015e-05,0.1422408601599999,0.140955648
0.063438006,0.14249483264000018,0.143245312
1.7699999999704064e-07,0.1441865728,0.144789504
2.297600000000094e-05,0.1422646272,0.144891904
2.9999999984209325e-09,0.1441865728,0.141164544
4.243000000000996e-06,0.1441865728,0.141094912
5.209999999963855e-07,0.1441865728,0.141139968
7.202500000000334e-05,0.1400316620799999,0.141099008
3.9000000000288804e-07,0.1441865728,0.141299712
0.0022962219999999936,0.14356930560000009,0.142012416
8.219999999975469e-07,0.1441865728,0.141410304
5.199999999344618e-08,0.1441865728,0.145559552
2.684700000000345e-05,0.14461218815999996,0.149315584
1.186999999999716e-06,0.1441865728,0.144642048
0.037117359,0.1415585791999997,0.144646144
1.0226000000009006e-05,0.14144604159999996,0.140996608
0.0005168799999999973,0.14299341824000003,0.127492096
6.140000000029455e-07,0.1441865728,0.153862144
1.9880000000083164e-06,0.1441865728,0.146944
5.117999999998402e-06,0.14402326527999998,0.14092288
0.00012873800000000324,0.13371828223999993,0.129998848
2.000000000335067e-08,0.1441865728,0.145555456
3.1399999999986994e-06,0.1441865728,0.140931072
6.362000000009749e-06,0.14400841728,0.14123008
1.4419000000001625e-05,0.14130586624000022,0.140935168
5.380000000082541e-07,0.1441865728,0.14430208
0.0012020489999999967,0.12574439424000025,0.145178624
1.1157000000004691e-05,0.1424758067199999,0.144789504
1.329999999993836e-07,0.1441865728,0.14186496
9.220399999999157e-05,0.14148442112,0.140992512
6.3989999999972125e-06,0.14400841728,0.145805312
7.699999999999374e-06,0.14407691264,0.144232448
2.900629114,0.14269239295999983,0.143998976
5.399999999933236e-08,0.1441865728,0.140939264
3.1899999999862594e-07,0.1441865728,0.14272512
2.3999999994306354e-08,0.1441865728,0.144703488
9.511000000003711e-06,0.14145198079999996,6.176579584
0.0006914049999999991,0.14285979648000005,0.144162816
3.1899999999862594e-07,0.1441865728,0.14112768
6.299999999459516e-08,0.1441865728,0.144216064
0.000900322000000002,0.13149165567999999,0.141385728
9.770999999998697e-06,0.14144604159999996,0.141119488
1.8200000000134775e-07,0.1441865728,0.144777216
1.167758031,0.14185177088000014,0.145293312
3.8800000000394075e-07,0.1441865728,0.144797696
2.000000000335067e-08,0.1441865728,0.1411072
0.0003774439999999976,0.14100036608000002,0.144683008
1.7630000000018464e-06,0.1441865728,0.144371712
1.7494999999999317e-05,0.14173413376000002,0.14217216
1.550000000002938e-06,0.1441865728,0.138776576
1.7699999999704064e-07,0.1441865728,0.144470016
0.00015326899999999755,0.14326852607999993,0.141074432
9.700000000445463e-08,0.1441865728,0.142057472
1.8200000000134775e-07,0.1441865728,0.145371136
0.0014871050000000025,0.14053851135999965,0.14098432
0.029401219,0.14253179903999996,0.144416768
1.0899999999119947e-07,0.1441865728,0.14522368
2.12156254,0.1412553727999997,0.144580608
1.8856999999997126e-05,0.1422408601599999,0.145502208
0.020789337999999997,0.14525836287999994,0.141287424
1.0299999999997811e-05,0.14144604159999996,0.142389248
1.5879999999898753e-06,0.1441865728,0.14446592
0.0011793220000000104,0.13823707135999977,0.123604992
2.699999999966618e-08,0.1441865728,0.141111296
3.1899999999862594e-07,0.1441865728,0.145076224
0.14359416,0.14263324672000038,0.12388352
1.1099999999708565e-07,0.1441865728,0.141041664
1.3600000000474344e-07,0.1441865728,0.145997824
3.731000000006812e-06,0.1441865728,0.141012992
0.0005248029999999904,0.1412218368000001,0.141656064
0.00011965800000000165,0.14136510463999985,0.145186816
0.081954867,0.1399819571200002,0.141058048
0.019324919000000003,0.1379891302399999,0.145072128
5.760000000000487e-06,0.14400841728,0.144953344
1.3999999999569912e-08,0.1441865728,0.14104576
4.870000000004038e-07,0.1441865728,0.142467072
1.6640000000053834e-06,0.1441865728,0.141111296
3.200000000050385e-07,0.1441865728,0.141012992
0.0001411720000000019,0.14178909184000008,0.140996608
2.2954999999998116e-05,0.14225386495999998,0.141340672
5.620000000025605e-07,0.1441865728,0.141090816
1.898499999999914e-05,0.1422408601599999,0.14579712
0.000152447,0.14257586175999978,0.143060992
5.321999999995108e-06,0.14400744448,0.144715776
1.7699999999704064e-07,0.1441865728,0.145027072
2.000000000335067e-08,0.1441865728,0.141340672
2.810999999998398e-06,0.1441865728,0.141103104
0.00017083300000000218,0.14239393792000035,0.14094336
0.13572031,0.14385981439999967,0.129675264
0.0001534830000000098,0.14353274879999994,0.144478208
0.00010439200000000176,0.1465807667199997,0.146374656
1.0899999999119947e-07,0.1441865728,0.146067456
0.0003150820000000082,0.14315649024000035,0.141135872
1.749300000000037e-05,0.14173413376000002,0.142852096
1.0729000000000988e-05,0.14154482687999997,0.145895424
1.672600000000163e-05,0.1417777356800001,0.141307904
5.8850999999998654e-05,0.14219886591999997,0.12204032
0.081518626,0.12981405696000034,0.140914688
0.088201073,0.14410327040000048,0.141008896
5.799999999028804e-08,0.1441865728,0.145186816
0.027783408,0.14176415744000032,0.14104576
8.70000000027793e-08,0.1441865728,0.141160448
2.699999999966618e-08,0.1441865728,0.145752064
3.968999999999501e-06,0.1441865728,0.141262848
1.102305588,0.14345654272,0.144297984
2.404000000004458e-06,0.1441865728,0.128073728
6.261700000000092e-05,0.14139183104000036,0.144244736
1.428570002,0.14115784703999945,0.121741312
1.7699999999704064e-07,0.1441865728,0.144412672
1.373799999999925e-05,0.14131811328000018,0.147275776
4.586499999999216e-05,0.14280604671999997,0.141160448
0.0008713379999999923,0.14223108095999967,0.140976128
0.00012873099999999305,0.13371828223999993,0.144285696
0.0001775310000000016,0.14218723327999963,0.14114816
3.1899999999862594e-07,0.1441865728,0.141131776
5.252799999999613e-05,0.14257106944000011,0.142823424
0.0003381429999999991,0.1423474380800002,0.144760832
3.0355999999995276e-05,0.1441526681600001,0.14106624
0.00014286499999999897,0.14241281023999952,0.14098432
0.000295165,0.14245937151999966,0.142925824
2.304030032,0.14104788992000017,0.144396288
8.500000000383201e-08,0.1441865728,0.14641152
3.7419999999940834e-06,0.1441865728,0.122134528
7.515200000000194e-05,0.13668856831999981,0.146018304
0.0002697030000000031,0.1391346892799997,0.141012992
3.1899999999862594e-07,0.1441865728,0.141123584
0.006763275999999999,0.1422425088000005,0.121962496
2.000000000335067e-08,0.1441865728,0.145158144
8.500000000383201e-08,0.1441865728,0.141119488
3.5399999999408127e-07,0.1441865728,0.14522368
0.0003166409999999925,0.1428660121600004,0.144642048
2.1821000000005197e-05,0.1413928652800002,0.143224832
1.8310000000007487e-06,0.1441865728,0.144678912
5.803199999999953e-05,0.1414662963200001,0.144146432
0.046595641,0.13397006335999978,0.141049856
2.000000000335067e-08,0.1441865728,0.146055168
0.147595486,0.14429560831999985,0.121954304
1.0000000000981446e-07,0.1441865728,0.14538752
4.080000000003525e-07,0.1441865728,0.141139968
1.8580000000004149e-06,0.1441865728,0.141561856
3.3299999999125696e-07,0.1441865728,0.140976128
1.7489000000002475e-05,0.14173413376000002,0.144556032
0.03496714,0.14154950656000037,0.140640256
3.849999999985809e-07,0.1441865728,0.142168064
8.234499999999756e-05,0.14147701759999992,0.141062144
7.949999999978807e-07,0.1441865728,0.141123584
1.4999999999043556e-08,0.1441865728,0.142016512
0.408954408,0.1424334028800001,0.14104576
0.00014356099999999344,0.14327452671999988,0.141062144
3.007095438,0.14163444735999972,0.140988416
1.8310000000007487e-06,0.1441865728,0.145371136
4.946000000005668e-06,0.14402326527999998,0.14567424
1.9419999999978343e-06,0.1441865728,0.144707584
0.0005120689999999969,0.14291297279999976,0.143753216
0.00012688799999999167,0.13677510656000003,0.14094336
0.152702246,0.1422612684800001,0.14536704
1.1960000000019178e-06,0.1441865728,0.146108416
0.009950781999999998,0.14274089983999969,0.130277376
2.000000000335067e-08,0.1441865728,0.144277504
6.1739999999907424e-06,0.14400841728,0.141123584
9.140000000046333e-07,0.1441865728,0.145891328
0.00019394100000000997,0.14183833599999987,0.143294464
1.2999999999402378e-07,0.1441865728,0.145829888
0.0001521509999999962,0.14449299455999967,0.141795328
1.025200000000226e-05,0.14144604159999996,0.14385152
0.025832691999999997,0.14101301247999967,0.144932864
0.049488792,0.14499465216000018,0.141135872
9.229999999998961e-07,0.1441865728,0.150499328
2.9200000000589865e-07,0.1441865728,0.144990208
1.7699999999704064e-07,0.1441865728,0.144994304
3.399999999598169e-08,0.1441865728,0.144441344
0.0006505549999999971,0.14272171007999962,0.145973248
0.0003301240000000011,0.15280662527999983,0.141459456
1.2000000007561518e-08,0.1441865728,0.145096704
6.160000000088317e-07,0.1441865728,0.15005696
4.0600000000140524e-07,0.1441865728,0.141074432
1.1210000000067e-06,0.1441865728,0.141996032
1.4348999999996837e-05,0.14130586624000022,0.139616256
1.023499999999039e-05,0.14144604159999996,3.830738944
1.8185999999996427e-05,0.14268660736000002,0.141877248
1.0400000000077014e-07,0.1441865728,0.144658432
3.1899999999862594e-07,0.1441865728,0.141180928
1.0400000000077014e-07,0.1441865728,0.141746176
0.126309302,0.19492083712000055,0.141115392
8.500000000383201e-08,0.1441865728,0.141103104
0.030513167000000004,0.14213527551999974,0.144912384
0.038106123,0.13880616959999986,0.142249984
0.0055334439999999985,0.14430230527999977,0.144248832
0.001701638999999991,0.1427696844799999,0.14094336
2.4039000000003474e-05,0.14178364416000006,0.144449536
1.9233000000007383e-05,0.1422408601599999,0.141074432
0.0006143809999999972,0.1416343347199998,0.127533056
