Dataset_path: ../processed_data/sampled_data/20000_samples_of_tool_number_9_seed_100.txt
Is_mixed_data: False
Seed: 0
Model_params: {"n_estimators": 200, "random_state": 0, "criterion": "absolute_error"}
Time for training in mins: 2.3660349249839783
Feature importance: [1. 0. 0.]
Mean absolute error: 0.024376882493440003
Mean squared error: 0.09733294638183922
Root mean squared error: 0.3119822853654342
############################
Filesize, Prediction, Target
############################
1.1700000000017252e-06,0.14438161408,0.141389824
0.0003190590000000035,0.14213579776000007,0.144617472
1.030000000012965e-07,0.14438161408,0.14106624
2.454300000000187e-05,0.14132025344000013,0.138788864
3.032900000000255e-05,0.14419315711999997,6.472331264
1.7699999999704064e-07,0.14438161408,0.146751488
1.6547999999998175e-05,0.14305726464000007,0.122351616
1.619499999999663e-05,0.14305726464000007,0.141213696
3.199999999980996e-07,0.14438161408,0.144777216
1.9969999999966404e-06,0.14438161408,0.12322816
3.2044000000001904e-05,0.14334661631999984,0.12388352
9.59999999980421e-08,0.14438161408,0.141221888
1.7699999999704064e-07,0.14438161408,0.145051648
8.70000000027793e-08,0.14438161408,0.14112768
1.7699999999704064e-07,0.14438161408,0.144572416
0.065061223,0.14504286208000047,0.144605184
0.0001666909999999966,0.14163887103999975,0.140988416
0.0012506389999999978,0.14348046335999987,0.141033472
2.7999999999833713e-07,0.14438161408,0.144429056
1.489999999979008e-07,0.14438161408,0.144617472
5.8276000000002937e-05,0.14317255680000007,0.141385728
2.9120000000007473e-06,0.14437067776,0.145559552
1.3599999999780454e-07,0.14438161408,0.146714624
4.946000000000117e-05,0.1415503667200001,0.141225984
1.7100000000019877e-07,0.14438161408,0.141201408
1.3340000000000574e-05,0.1443042201599999,0.141275136
1.2880000000020653e-06,0.14438161408,0.141262848
8.879999999975019e-07,0.14438161408,0.140955648
1.7471999999997545e-05,0.14357792767999983,0.122949632
0.00031805499999999765,0.1414940057599997,0.14473216
3.2229999999966452e-06,0.1443629568,0.139096064
1.0599999999971743e-07,0.14438161408,0.141103104
1.186999999999716e-06,0.14438161408,0.141754368
2.696000000003418e-06,0.14437067776,0.144326656
0.0001542080000000029,0.1436444774400002,0.145555456
2.6000000000192536e-08,0.14438161408,4.295098368
0.11847364000000002,0.17431561215999986,0.145391616
3.98240000000008e-05,0.14372830207999984,0.140976128
1.4529999999984833e-06,0.14438161408,0.141221888
2.4759999999998672e-05,0.1422410239999999,0.141205504
0.032174036,0.14172891136000043,0.145420288
1.7699999999704064e-07,0.14438161408,0.144744448
5.7940000000034075e-06,0.14292102143999996,0.141316096
1.5179999999989646e-06,0.14438161408,0.141217792
0.00048577200000000237,0.1437987430400001,0.14159872
0.004910361000000002,0.1428784742400001,0.143470592
1.023499999999733e-05,0.14153746432000006,0.141668352
3.2600000000188034e-07,0.14438161408,0.141590528
1.8310000000007487e-06,0.14438161408,0.144953344
6.276599999999882e-05,0.1445991219200005,0.144900096
0.024959478,0.1415235583999999,0.141406208
2.303199999999922e-05,0.14140039168000013,0.141582336
5.811000000001398e-06,0.14292102143999996,0.141062144
1.7699999999704064e-07,0.14438161408,0.144482304
0.0001205020000000015,0.14196261888000047,0.145539072
1.0370000000023416e-06,0.14438161408,0.1419264
2.8889999999989757e-06,0.14437067776,0.141549568
2.6000000000192536e-08,0.14438161408,0.141828096
1.612999999997533e-06,0.14438161408,0.150020096
0.11510303800000002,0.14512388095999962,0.144883712
1.2378000000000389e-05,0.14303685632000002,0.141901824
0.095192996,0.14236136448000036,0.143716352
1.905499999999699e-05,0.14280389631999993,0.145465344
0.00013393300000000274,0.14432716800000014,0.144560128
0.00013089299999999998,0.14292047871999977,0.14639104
1.7100000000019877e-07,0.14438161408,0.141283328
1.080000000000525e-06,0.14438161408,0.141000704
1.1153999999999331e-05,0.14444093439999986,0.144601088
0.00022490099999999957,0.14264812544000016,0.14440448
9.33879999999998e-05,0.14161933311999986,0.141180928
0.000901647999999998,0.14263574528000014,0.142405632
1.7699999999704064e-07,0.14438161408,0.144457728
6.078699999999965e-05,0.1415137996800002,0.14227456
5.380000000013152e-07,0.14438161408,0.141258752
1.7710999999996646e-05,0.14392108031999978,0.14485504
0.095816545,0.14427612160000003,0.142241792
2.5319999999995346e-06,0.14437067776,0.144289792
8.387999999998064e-06,0.14204565504000002,0.141451264
2.6000000000192536e-08,0.14438161408,0.141058048
3.19999999970344e-08,0.14438161408,0.146231296
0.00048137499999999916,0.14358240256000035,0.141176832
3.6500000000216914e-07,0.14438161408,0.144785408
0.00015493899999999977,0.1436237823999996,0.147152896
2.9999999984209325e-09,0.14438161408,0.14149632
1.7699999999704064e-07,0.14438161408,0.144613376
0.018298662,0.12979335168000009,0.14452736
4.3100000000212413e-07,0.14438161408,0.140996608
1.7699999999704064e-07,0.14438161408,0.144318464
6.533000000003009e-06,0.14299420671999993,0.144994304
0.031881211,0.14198405119999982,0.141910016
9.265900000000188e-05,0.14348442623999996,0.14585856
0.120026194,0.14340183040000012,0.142319616
0.001243293999999999,0.1422112563200002,0.144543744
2.0099999999828588e-07,0.14438161408,0.145420288
2.6000000000192536e-08,0.14438161408,0.141336576
4.980000000015528e-07,0.14438161408,0.142327808
5.0799999999975864e-06,0.14290397183999998,0.141152256
0.054618476,0.14420525055999975,0.141074432
9.320000000020978e-07,0.14438161408,0.145575936
4.8000000002490495e-08,0.14438161408,0.143024128
8.556999999999315e-06,0.1422255616,0.142446592
1.7900000000292682e-07,0.14438161408,0.141852672
1.4135999999997928e-05,0.1422726860800001,0.141172736
5.7999999997226936e-08,0.14438161408,0.145461248
1.882999999999746e-05,0.14271693823999992,0.140644352
6.40000000010077e-08,0.14438161408,0.143044608
8.879999999975019e-07,0.14438161408,0.141484032
6.450000000005063e-07,0.14438161408,0.144535552
3.5999999999786203e-07,0.14438161408,0.146354176
6.699999999942863e-08,0.14438161408,0.140910592
1.0353999999997143e-05,0.14153746432000006,0.144203776
4.617600000000194e-05,0.1370678374399998,0.141668352
3.999999999976245e-07,0.14438161408,0.145686528
0.00015391900000000236,0.14364089344000006,0.141541376
6.487999999998939e-06,0.14299420671999993,0.1451008
1.3000000000096268e-07,0.14438161408,0.144986112
0.00010633699999999802,0.14268080127999994,0.141254656
0.0069116930000000035,0.1421749657600003,0.141512704
3.999999999976245e-07,0.14438161408,0.144289792
6.809199999999876e-05,0.13440915456000016,0.141062144
1.945899999999945e-05,0.14267405311999995,0.145403904
1.3225999999998128e-05,0.14299027456000002,0.144838656
1.4162999999997594e-05,0.14231370752000008,0.144838656
0.025053337,0.14407761919999953,0.141398016
0.00034502299999999986,0.1429502259199995,0.145272832
