Dataset_path: ../processed_data/sampled_data/20000_samples_of_tool_number_5_seed_100.txt
Is_mixed_data: False
Seed: 0
Model_params: {"n_estimators": 200, "random_state": 0, "criterion": "absolute_error"}
Time for training in mins: 4.825607411066691
Feature importance: [0.86813339 0.00378464 0.12808197]
Mean absolute error: 0.8735205655347201
Mean squared error: 24.310491150417814
Root mean squared error: 4.930567021187098
############################
Filesize, Prediction, Target
############################
0.026750072,0.30774839296000045,0.209174528
2.9919999999933333e-06,0.43045884927999956,0.493559808
2.7818999999998373e-05,0.4267130982400002,0.414609408
5.3899999999385e-07,0.43045884927999956,0.3054592
3.2599999999494145e-07,0.43045884927999956,0.739127296
9.91459999999944e-05,0.37685222400000024,0.644042752
0.0001684589999999958,0.5333553254400004,0.696061952
0.00011150000000000049,0.4668349849599995,0.473120768
2.0760000000036305e-06,0.13112418304,0.12204032
2.9624000000005868e-05,0.35794763775999994,0.389169152
2.1889999999996634e-06,0.43045884927999956,0.283721728
3.3130000000047843e-06,0.43045884927999956,0.403091456
0.00010386599999999413,0.4214371020799998,0.21372928
2.556900000000306e-05,0.4251503206399997,0.329039872
0.00035442000000000806,0.3668887347199998,0.354209792
0.0012306450000000024,0.34197942271999976,0.150962176
0.144687874,0.2875437260800005,0.152072192
0.0011063260000000047,0.45516317695999997,0.176472064
3.517699999999735e-05,0.3820290355200002,0.71047168
0.25588575,0.12717373440000038,0.126431232
0.048381154999999995,0.6198088089600011,0.613548032
0.0017488160000000003,0.3013177548799995,0.148860928
6.7259999999985665e-06,0.42996184063999954,0.204435456
0.0006012989999999996,0.12841435135999973,0.13856768
0.0027481359999999982,0.15084506112000035,0.173887488
0.0008948929999999938,0.23445597183999978,0.1878016
0.00011760800000000515,0.5021327871999987,0.126468096
0.0007242480000000107,0.5415288934399992,0.529436672
2.003000000000421e-06,0.43045884927999956,0.457613312
0.000962985999999999,0.42523269119999907,0.563318784
0.063420616,0.14238531584000033,0.143765504
0.09968193,0.4223551078400002,0.584310784
0.00016649700000000156,0.5454660095999997,0.161685504
2.06699999999449e-06,0.43045884927999956,0.195899392
8.910400000000651e-05,0.25083137024000024,0.17248256
0.418338171,0.36183873536000033,0.152707072
0.909776875,0.2815623372799993,0.384581632
0.0003684860000000012,0.49266699263999825,0.576905216
0.069031727,0.2935419699199992,0.221569024
0.020244554999999997,0.3147238604800005,0.182345728
3.7152999999998104e-05,0.40972281855999987,0.4875264
0.062809272,0.47176656895999985,0.24098816
4.4149999999937295e-06,0.1322296627199999,0.176095232
0.00028090000000001447,0.41380043776000036,0.624525312
0.0002371139999999966,0.1711128985600001,0.144494592
0.00030296200000000384,0.40015676415999957,0.590073856
0.00018191300000000576,4.209206958079999,0.338194432
5.119999999941838e-07,0.43045884927999956,0.14804992
2.9199999999895976e-07,0.43045884927999956,0.301367296
3.1239999999932433e-06,0.43045884927999956,0.50520064
1.0232837500000003,0.5511349145600015,0.498008064
0.117525824,0.39182054399999866,0.16304128
0.00017804200000000325,0.3151380787200001,0.650764288
0.0013120079999999895,0.5918025318399992,0.163811328
0.064852278,0.5232862208,0.20279296
6.250000000040945e-07,0.43045884927999956,0.30185472
0.235613875,0.14105657343999958,0.145506304
1.234000000002733e-06,0.12810564608000002,0.127164416
0.0010888630000000094,0.4637422284800001,0.487165952
4.6621999999996167e-05,0.5159827968000004,0.282185728
0.0002220510000000009,0.3305637273599998,0.33941504
0.100703518,0.38937400320000015,0.518987776
0.00019398900000000552,0.5537600409600008,0.313085952
0.083824461,0.6195407667199996,0.31430656
4.22699999999554e-06,0.43045884927999956,0.459378688
0.060435235,0.551094824959999,0.153583616
0.264086852,0.12693541888000026,0.144039936
1.027484746,0.6367566336000002,0.669683712
0.00016231299999999727,0.29034796031999965,0.55760896
6.567899999999904e-05,0.38980614144000003,0.246784
0.0038643990000000045,0.1269921279999998,0.125505536
0.000620967,0.2269493043200001,0.433430528
5.273000000000083e-06,0.43045884927999956,0.324067328
3.6620000000014974e-06,0.43045884927999956,0.192233472
0.299829253,0.1273819033600003,0.192659456
9.299999999962116e-07,0.43045884927999956,0.157442048
0.00011372299999999613,0.44456664064000007,0.468553728
0.0021281290000000064,0.14628337663999966,0.126656512
0.0002471000000000001,4.4344508006400005,0.12529664
0.0009582199999999957,0.12626880512000022,0.154038272
1.8559999999945287e-06,0.43045884927999956,0.272830464
0.194780321,0.21727062016000026,0.425541632
0.000241698999999998,2.2532836147199973,0.275152896
0.091013662,0.14380412928000028,0.122662912
0.003170259999999994,0.3334747545599999,0.1508352
0.00010941800000000002,0.27723415552000025,0.251224064
0.00015989700000000606,0.13204870144000047,0.127279104
0.080683558,0.3622225920000001,0.474107904
0.0005748690000000056,0.44823010304,0.403214336
5.44000000005096e-07,0.43045884927999956,1.038618624
0.150864195,0.12743903232000023,0.126140416
0.00016750399999999888,0.5466737356800005,0.661725184
0.00015871800000000214,0.36622379007999967,0.338354176
1.1079999999996648e-06,0.43045884927999956,0.336515072
1.7700000001785732e-07,0.43045884927999956,0.298496
2.630000000003463e-06,0.43045884927999956,0.336408576
0.082880055,0.27362514943999955,0.73076736
0.00023189599999999533,0.29587263488000043,0.179683328
8.820499999999398e-05,0.14697474048000006,0.145235968
0.051718548,0.38466313216000037,0.17752064
1.8809999999952476e-06,0.43045884927999956,0.667693056
0.144688562,0.2875437260800005,0.459309056
5.7269999999998156e-05,0.3731727052799996,0.281649152
0.00020538300000000342,0.5371549388799993,0.218058752
0.00016291400000000011,0.42787511295999997,0.4391936
4.5006999999999686e-05,0.4938362060800008,0.4558848
0.120766509,0.41125300223999994,0.269647872
7.909999999999862e-06,4.114664724480001,0.198172672
7.224000000000119e-06,0.4296072806399996,0.795639808
0.014715342000000006,0.1281212825600003,0.15527936
0.00039549699999999466,0.39011970048000016,0.506945536
0.120766509,0.41125300223999994,0.50833408
6.666000000002392e-06,0.36680840191999986,0.125526016
0.0001275119999999963,0.4362879283199995,0.439812096
4.2782000000005094e-05,0.44273516544,0.443359232
1.7700000001785732e-07,0.43045884927999956,0.589266944
1.3973999999999931e-05,0.12981179391999995,0.125923328
5.479999999891128e-07,0.43045884927999956,0.152072192
2.1420999999993695e-05,0.39916601344,0.275091456
0.00010307599999999362,0.3131555123200008,0.528850944
0.207645653,0.12628746239999972,0.125702144
0.0005237530000000157,0.53110342656,0.46319616
0.00014850499999999323,0.40528113663999965,0.431853568
0.007782049999999999,0.4584706355199996,0.659529728
0.00016413799999999423,0.4425933721600001,0.413929472
1.1642000000006147e-05,0.38674692096000024,0.17702912
0.000625117999999994,0.12620206079999993,0.125804544
0.00015210400000000013,0.12893244416000008,0.127127552
0.00021342600000000267,0.3254738432000005,0.186744832
1.7700000001785732e-07,0.43045884927999956,0.450523136
1.3399999999885726e-07,0.13609081855999988,0.254980096
0.016252984999999998,10.912621547519993,0.477188096
1.7805999999995215e-05,0.4194801663999999,0.470257664
0.0020185169999999975,0.3980941926400007,0.56281088
6.429999999946201e-07,0.43045884927999956,0.559407104
0.0004896840000000041,0.40409753600000003,0.4948992
2.520000000061362e-07,0.43045884927999956,0.343855104
2.8000000000527603e-07,0.43045884927999956,0.372842496
0.094116254,0.14007984128000034,0.145641472
2.5500000000455714e-07,0.43045884927999956,0.383389696
0.224260096,0.12707602432,0.127545344
0.0045277189999999995,0.31443664895999995,0.127807488
1.8937999999996125e-05,0.42687123456000037,0.382947328
2.709000000003514e-06,0.43045884927999956,0.204156928
3.0689999999944373e-06,0.43045884927999956,0.330326016
