Tool name: umi_tools_extract/0.5.5.1
Run configuration:
{   'dataset_path': '../experiments/Experiment 4 - Correlation analysis/4.1 '
                    'Moderate-high '
                    'correlation/data/Ready/umi_tools_extract-0.5.5.1.txt',
    'do_cross_validation': True,
    'model_params': {'n_estimators': 200, 'random_state': 0},
    'model_type': 'xgb',
    'seed': 0}
Model_params: [["base_score", 0.5], ["booster", "gbtree"], ["callbacks", null], ["colsample_bylevel", 1], ["colsample_bynode", 1], ["colsample_bytree", 1], ["early_stopping_rounds", null], ["enable_categorical", false], ["eval_metric", null], ["gamma", 0], ["gpu_id", -1], ["grow_policy", "depthwise"], ["importance_type", null], ["interaction_constraints", ""], ["learning_rate", 0.300000012], ["max_bin", 256], ["max_cat_to_onehot", 4], ["max_delta_step", 0], ["max_depth", 6], ["max_leaves", 0], ["min_child_weight", 1], ["missing", NaN], ["monotone_constraints", "()"], ["n_estimators", 200], ["n_jobs", 2], ["num_parallel_tree", 1], ["objective", "reg:squarederror"], ["predictor", "auto"], ["random_state", 0], ["reg_alpha", 0], ["reg_lambda", 1], ["sampling_method", "uniform"], ["scale_pos_weight", 1], ["subsample", 1], ["tree_method", "exact"], ["validate_parameters", 1], ["verbosity", null]]
Time for training in mins: 0.07668799161911011
Feature importance: [0.8648224 0.1351776 0.       ]
Mean absolute error: 0.4023428390858798
Mean squared error: 6.484778434075419
Root mean squared error: 2.546522812400356
R2 Score: 0.037621805190392155
Mean cross-validation test score: -0.042076939736135535
############################
Filesize (GB), Prediction (GB), Target (GB), Create_time
############################
0.556149547,1.5214357376098633,1.34180864,2021-04-12 14:54:20.978962
2.861e-06,0.13144460320472717,0.122212352,2021-01-27 20:57:15.985343
0.002734827,0.1522420197725296,0.128393216,2021-02-16 03:15:37.460879
0.03696928,0.30905821919441223,0.268034048,2021-02-24 10:47:00.066474
2.035473312,3.870931386947632,4.067893248,2021-09-03 08:56:42.815772
1.821e-06,0.13844358921051025,0.123154432,2021-01-27 20:57:15.961862
0.557076864,1.3521839380264282,1.129091072,2021-03-18 18:46:11.007392
0.000368661,0.14543882012367249,0.12910592,2020-07-03 12:31:13.559072
0.000601884,0.1577102094888687,0.129736704,2020-07-03 12:31:32.325411
0.001745638,0.15487846732139587,0.130801664,2020-05-22 02:04:46.173421
0.006765533,0.1537611186504364,0.140578816,2020-05-22 04:03:43.647409
1.671192853,3.0922048091888428,3.186532352,2020-11-04 16:21:10.075275
0.049704008,0.24779772758483887,0.22431744,2020-05-22 04:03:55.057407
0.027991789,0.21577323973178864,0.178700288,2020-05-22 02:04:38.737666
0.383356119,0.9305510520935059,1.015513088,2021-04-12 14:54:20.981101
0.000239202,0.1489299237728119,0.220151808,2020-05-13 13:40:40.643499
0.057121495,0.25393784046173096,0.23250944,2020-05-22 02:02:46.360504
0.728317267,1.4720191955566406,1.555800064,2021-09-03 10:23:26.363447
0.049141238,0.24779772758483887,0.26003456,2020-05-22 01:45:46.470995
2.61e-07,0.13117916882038116,0.123772928,2021-01-27 21:45:21.719005
0.007119348,0.15877027809619904,0.27541504,2020-09-16 16:53:44.669212
15.781999228,18.83765411376953,21.656866816,2020-02-11 15:21:41.678433
0.141584689,0.4486125111579895,0.489893888,2021-08-25 11:59:45.79667
0.001441854,0.14920257031917572,0.131162112,2020-06-26 19:40:40.583987
1.038e-06,0.1357710063457489,0.122281984,2021-01-27 18:38:19.044748
0.000146816,0.1606997400522232,0.125435904,2020-11-23 22:09:15.346239
0.002137095,0.15378302335739136,0.130793472,2021-02-16 03:14:34.747233
0.023333891,0.18944436311721802,0.170221568,2020-05-22 02:07:17.923601
0.004786114,0.15452906489372253,0.137240576,2020-06-26 15:13:51.642396
0.001047949,0.15610551834106445,0.130392064,2020-06-29 14:02:05.48445
0.000388859,0.2074573040008545,0.12931072,2020-06-26 19:14:46.375981
0.00015999,0.18423675000667572,0.12351488,2021-01-27 20:57:15.949209
0.029018973,0.20154762268066406,0.182874112,2020-05-22 02:05:58.592537
0.006277831,0.1589290350675583,0.135221248,2021-02-16 03:14:47.32628
5.1837e-05,0.1393008977174759,0.121954304,2020-08-21 14:57:04.877129
1.302e-06,0.13407489657402039,0.12343296,2021-01-27 18:38:07.862116
2.59e-07,0.13117916882038116,0.162516992,2021-01-27 20:57:27.12727
0.014662389,0.3885555863380432,0.283283456,2020-11-24 13:39:12.220676
2.0303e-05,0.13874991238117218,0.12183552,2020-08-21 14:57:04.834387
0.003405118,6.197118759155273,0.134406144,2020-05-22 02:04:49.072092
0.001453782,0.14920257031917572,0.263426048,2020-06-29 14:01:22.0912
8.93e-07,0.19934040307998657,0.128110592,2020-06-26 19:38:48.731288
0.028550878,0.21333381533622742,0.180252672,2020-05-22 02:03:14.661779
2.5815e-05,0.22692176699638367,0.162914304,2020-06-28 09:11:05.207728
3.031e-06,0.16069984436035156,0.203255808,2020-09-09 19:42:41.59944
0.008159192,0.16649261116981506,0.138964992,2021-02-16 03:15:20.085996
0.000852799,0.17603999376296997,0.144306176,2021-04-21 21:13:20.95769
0.77777447,1.6843222379684448,1.780088832,2021-05-27 09:40:05.510157
2.318e-06,0.14411288499832153,0.127696896,2020-06-26 19:39:21.855419
0.002089353,0.15378302335739136,0.132124672,2020-06-26 19:14:54.724375
0.694696928,1.445194125175476,1.325019136,2021-01-20 11:47:21.126721
0.023866312,0.20018965005874634,0.173862912,2020-05-22 02:07:14.991977
1.254e-06,0.20485393702983856,0.190038016,2021-02-16 17:53:12.167957
