Tool name: fastqc/0.72+galaxy1
Dataset_path: ../experiments/Experiment 1 - Removing faulty data/data/fastqc-0.72/Ready/fastqc-0.72-combined.txt
Seed: 0
Model_params: [["base_score", 0.5], ["booster", "gbtree"], ["callbacks", null], ["colsample_bylevel", 1], ["colsample_bynode", 1], ["colsample_bytree", 1], ["early_stopping_rounds", null], ["enable_categorical", false], ["eval_metric", null], ["gamma", 0], ["gpu_id", -1], ["grow_policy", "depthwise"], ["importance_type", null], ["interaction_constraints", ""], ["learning_rate", 0.300000012], ["max_bin", 256], ["max_cat_to_onehot", 4], ["max_delta_step", 0], ["max_depth", 6], ["max_leaves", 0], ["min_child_weight", 1], ["missing", NaN], ["monotone_constraints", "()"], ["n_estimators", 200], ["n_jobs", 2], ["num_parallel_tree", 1], ["objective", "reg:squarederror"], ["predictor", "auto"], ["random_state", 0], ["reg_alpha", 0], ["reg_lambda", 1], ["sampling_method", "uniform"], ["scale_pos_weight", 1], ["subsample", 1], ["tree_method", "exact"], ["validate_parameters", 1], ["verbosity", null]]
Time for training in mins: 0.09302618503570556
Feature importance: [0.8540561  0.07492898 0.07101489]
Mean absolute error: 8.46283705980043
Mean squared error: 2355.6040212375624
Root mean squared error: 48.5345652214745
R2 Score: -0.17219196923335622
############################
Filesize (GB), Prediction (GB), Target (GB), Create_time
############################
0.017700706,1.6927931308746338,0.203476992,2021-09-03 06:32:35.710249
0.002824478,0.5258979201316833,0.153792512,2021-03-19 08:52:35.940958
0.03433078,1.3612650632858276,0.224006144,2021-05-21 14:00:45.804181
1.091804475,3.420604705810547,1.26191616,2020-09-15 17:25:47.84178
0.782365014,1.5241835117340088,0.95164416,2021-06-23 13:52:46.031689
1.572133249,2.4156901836395264,1.702764544,2020-03-04 01:35:57.315537
0.019532139,0.8171842098236084,0.1567744,2020-01-16 14:42:50.870982
0.237260407,1.1919993162155151,0.451510272,2021-05-21 14:33:09.624971
0.040084254,0.8595247268676758,0.654974976,2021-09-29 10:19:33.903348
0.770119597,1.5241835117340088,0.978092032,2021-02-20 12:00:57.853384
1.414196887,2.3980886936187744,1.715228672,2021-06-07 10:00:47.995738
0.185958871,1.2939683198928833,0.607404032,2020-08-23 06:16:36.652126
2.59597043,3.402287483215332,2.732670976,2021-04-09 10:49:32.24841
0.060482117,0.5372321605682373,0.238825472,2021-01-04 09:40:42.387491
2.784714727,3.645458936691284,3.212873728,2021-05-24 15:23:16.115425
1.602071251,2.5819358825683594,1.922265088,2020-08-29 18:09:49.707544
1.970542151,3.5149707794189453,2.403508224,2021-04-20 15:18:45.332768
0.001717029,0.6488032341003418,0.179085312,2021-05-25 14:20:24.400176
0.010433303,0.8027514219284058,0.546402304,2021-12-03 11:07:44.202549
1.334804132,3.1954360008239746,1.531764736,2021-07-14 02:26:17.497291
8.7786e-05,14.196296691894531,0.15542272,2020-04-24 01:46:14.986616
2.356939886,3.362391948699951,2.524663808,2020-11-18 11:00:13.259454
0.002298809,0.5258979201316833,0.178204672,2021-02-22 14:11:12.783846
0.025171177,0.8337705731391907,0.218574848,2021-10-25 14:06:02.280588
0.032125633,-1.1772698163986206,0.849862656,2021-12-03 11:07:44.202614
0.228503407,1.1919993162155151,0.42571776,2020-09-23 17:01:32.844769
8.7406e-05,0.4019887149333954,0.153890816,2020-06-14 14:52:58.781351
0.326400029,2.0359952449798584,0.505462784,2020-07-11 23:54:01.117834
0.005646217,0.7111310958862305,0.174616576,2020-10-05 23:45:50.554801
0.013593896,1.7434533834457397,0.200462336,2020-12-11 08:54:03.399903
0.075957381,0.6818051934242249,121.719508992,2020-11-25 13:12:01.331593
0.047733535,0.7705333828926086,0.893579264,2022-02-01 21:17:46.414826
2.490242086,3.079822301864624,2.663698432,2021-01-23 14:28:46.596671
3.549633701,4.357585906982422,3.549376512,2020-12-25 18:24:36.390506
0.008916717,1.1242234706878662,0.201347072,2021-08-16 18:43:17.377929
1.111516999,2.1348204612731934,2.637938688,2021-08-25 09:53:56.46878
0.079451011,0.6818051934242249,0.269893632,2021-08-22 13:40:07.862352
0.000797627,0.5555905103683472,0.150061056,2021-04-13 21:24:04.76803
0.009725774,1.8473254442214966,0.167202816,2020-11-16 07:10:21.98167
0.057444759,0.832230806350708,0.912646144,2022-02-10 23:54:06.30273
0.36219679,1.3974164724349976,0.543735808,2021-06-28 18:02:37.236998
0.02018129,0.8171842098236084,0.164397056,2020-04-27 16:40:06.150748
0.230057424,1.1919993162155151,0.42653696,2021-03-21 22:14:28.303483
0.001021679,0.6327002048492432,0.17606656,2021-07-21 14:53:45.265771
1.615058621,2.7648894786834717,1.87170816,2020-03-16 05:04:55.103768
3.150389713,4.110474109649658,3.07320832,2020-08-04 13:30:11.608422
0.02220218,190.54441833496094,0.198971392,2021-08-10 14:11:12.658316
0.217601317,1.2649763822555542,0.400019456,2020-03-18 17:34:54.873356
0.225814681,2.142303943634033,0.45320192,2020-03-12 15:59:27.59969
0.137526078,-1.3926663398742676,0.39706624,2021-02-16 10:17:24.127012
1.036345835,1.9193438291549683,2.42581504,2021-11-26 08:32:55.105233
0.001460964,0.6488032341003418,0.162390016,2020-07-14 07:51:31.937853
0.000387338,0.5555905103683472,0.160198656,2021-03-26 11:50:19.714456
0.052937904,0.9765688180923462,0.291160064,2022-04-14 04:05:36.710133
1.187216401,2.1957507133483887,1.266802688,2021-08-11 09:01:55.876433
2.144036061,3.1886539459228516,3.014721536,2020-03-01 19:58:26.519956
0.038086372,0.8595247268676758,0.699584512,2021-07-24 20:15:17.057245
2.806661462,3.645458936691284,3.197927424,2021-05-09 10:40:07.380735
0.558854419,4.1038103103637695,0.899817472,2020-02-20 10:34:51.342002
0.04043895,0.8595247268676758,0.229203968,2021-04-08 08:35:32.378037
0.016975204,1.6927931308746338,0.1534976,2020-10-07 06:46:15.233067
0.582017953,1.775155782699585,0.789344256,2021-02-24 19:03:43.38386
0.176446172,2.6441590785980225,0.358678528,2021-09-08 22:27:33.196936
1.799849076,12.373029708862305,1.992736768,2020-06-18 10:57:20.830089
0.949958574,1.9630019664764404,2.17401344,2021-08-19 21:57:24.621156
0.01321684,66.978759765625,0.194842624,2020-04-24 11:29:08.209026
1.729956579,3.19797945022583,2.16608768,2021-05-05 10:43:43.609059
0.732907632,1.6072406768798828,0.912859136,2021-01-21 21:02:15.944845
0.891805641,-0.8025714159011841,2.16694784,2021-12-27 08:34:59.619142
0.011757206,1.2982102632522583,0.192483328,2020-12-11 09:02:16.42339
0.009397076,1.8473254442214966,5.394132992,2020-12-16 22:39:01.615796
0.993101271,1.8184128999710083,1.192067072,2020-02-10 06:52:35.520515
0.228350207,1.1919993162155151,0.414093312,2020-05-14 09:23:30.43682
0.00973095,1.8473254442214966,0.182484992,2021-06-11 18:12:58.602746
1.428570002,3.946549415588379,1.589489664,2021-02-26 21:35:24.940501
6.866819559,7.968356132507324,7.054925824,2020-12-15 16:19:15.012603
0.262972897,51.53614807128906,0.469458944,2020-09-09 09:43:52.371246
2.56583014,3.402287483215332,2.780966912,2021-04-21 17:02:05.735959
0.206093444,0.9728314280509949,0.44468224,2021-01-27 11:13:31.697683
0.00032391,1.0540971755981445,0.142184448,2021-02-26 05:43:46.697145
1.17718197,2.0506958961486816,1.35712768,2020-11-23 09:43:46.652381
0.078655854,0.6818051934242249,0.240095232,2021-09-03 09:45:02.849339
0.02018129,0.8171842098236084,0.186851328,2020-02-25 19:36:02.871719
0.059175225,0.656908392906189,0.257265664,2020-10-01 14:21:44.398909
