Tool name: rna_star/2.7.5b
Dataset_path: ../processed_data/most_memory_tools/rna_star/2.7.5b.txt
Is_mixed_data: False
Seed: 0
Model_params: {"n_estimators": 200, "random_state": 0, "criterion": "absolute_error"}
Time for training in mins: 2.3635814905166628
Feature importance: [0.93761233 0.06238767 0.        ]
Mean absolute error: 23.527614207206316
Mean squared error: 3199.311754543037
Root mean squared error: 56.5624588799235
############################
Filesize, Prediction, Target, Create_time
############################
4.054493144,49.54147149823987,69.453385728,2020-08-09 17:05:52.054607
5.347901041,73.87325194239986,72.365395968,2020-08-18 15:14:21.026831
6.101522518,76.67434752000001,74.196389888,2020-09-09 11:32:30.262296
5.662587355,345.5848556339195,73.173905408,2020-11-05 10:11:19.857262
7.982324393,92.55715741695974,72.331649024,2020-09-29 13:28:17.240819
0.787384722,21.082168033280006,41.67694336,2020-09-15 18:00:31.254898
4.379105141,70.86026217471985,46.637207552,2020-09-14 19:00:03.314188
6.141283409,84.44186468351981,68.599754752,2020-10-26 14:30:10.500065
1.371825021,42.08220082175998,71.24258816,2020-10-15 14:34:38.387348
36.339083851,113.50080277504001,111.902117888,2020-10-19 11:06:24.181744
2.880167712,27.509591838719917,21.912899584,2021-03-18 16:47:46.478408
0.838618662,42.40846014464,41.956491264,2020-09-15 18:00:32.129606
8.08087497,72.4615013273597,151.959187456,2020-10-01 12:48:01.295619
1.323711852,43.95688317951995,36.731588608,2021-08-25 02:24:49.613626
6.203308573,85.66841572352004,63.720226816,2020-09-13 04:40:59.332192
6.782584441,66.10260634623994,53.730906112,2020-09-01 13:06:21.586441
3.959965147,55.009734420480015,56.094826496,2020-08-13 20:54:54.06122
3.986920482,54.46174996480012,50.744733696,2020-10-20 10:52:31.192572
6.888248795,66.1207745023998,79.827714048,2020-10-22 14:43:42.68131
5.533051453,85.17819821056011,74.051821568,2020-11-05 10:10:34.61369
11.472354313,129.95287565312026,91.077357568,2020-08-09 09:43:13.573461
8.745695727,68.52995764223989,70.221963264,2020-10-01 07:38:25.857265
2.844169515,109.65418289152021,55.02509056,2020-09-08 10:16:13.313249
1.208014507,49.459391600639925,119.7193216,2020-11-06 12:59:49.540869
3.608898825,60.835346083839994,77.364412416,2020-11-16 07:38:44.622723
0.633947019,54.777566740480104,44.164857856,2020-11-18 03:55:18.68484
3.773351856,56.24878916608012,59.48891136,2020-12-01 18:16:24.446603
5.142626108,69.31394662400004,52.957794304,2020-09-29 21:26:26.941674
0.313155633,40.83296120832012,37.020622848,2020-09-07 15:27:24.506782
1.12069609,43.69191847935999,34.176905216,2020-09-03 17:06:16.009735
0.899642789,42.54136442880004,52.102131712,2020-10-19 14:54:53.701229
0.783737482,40.2097437491199,42.282450944,2020-09-15 18:00:34.112369
1.733574014,63.44580134912003,53.058551808,2020-12-01 22:10:42.367736
0.264679578,68.86034927616015,218.15334912,2020-11-29 17:33:42.562567
8.726827207,82.52197883904,113.73105152,2020-09-27 19:32:32.766696
0.802587839,98.45729136640023,41.851916288,2020-09-15 18:00:31.300731
5.414806797,81.18826800127988,50.462298112,2020-09-14 19:00:03.325292
4.087337797,61.116490373119916,60.18299904,2020-11-23 20:38:22.038194
0.961945254,39.04000196608,33.755860992,2020-11-12 16:22:08.551064
0.923593584,33.76592764927991,33.764462592,2020-11-12 16:22:08.575885
3.55936868,49.33144558592004,63.080742912,2020-10-19 07:36:49.269293
1.014737762,50.32271480831997,46.698848256,2020-11-12 16:22:07.837556
2.062569758,86.53495195647982,20.196790272,2020-09-22 17:48:54.508275
6.92995128,79.22275592192,79.945846784,2020-09-27 04:26:34.91529
0.276382205,50.42425343999993,44.424163328,2020-11-30 17:27:32.310373
3.862317922,69.21037210624004,62.263566336,2020-09-01 15:25:31.831155
0.582170443,18.048352675839993,9.66055936,2020-12-16 14:55:50.259096
7.011477269,79.19212870656,78.01860096,2020-10-31 09:47:02.492697
3.842383649,77.49577966592003,38.24205824,2020-09-17 12:03:27.8212
0.716811129,38.96185780223996,39.643594752,2020-09-15 18:00:32.73872
1.012760091,36.37084712959996,45.789212672,2020-11-16 18:33:24.827089
3.847350747,36.99004792831999,63.11235584,2020-08-30 18:19:47.603629
5.780298152,70.88300532735997,70.39266816,2022-01-04 23:42:50.483769
0.869189444,42.34030671872,42.797420544,2020-09-15 18:00:31.060674
