Tool name: rna_star/2.6.0b-2
Dataset_path: ../processed_data/most_memory_tools/rna_star/2.6.0b-2.txt
Is_mixed_data: False
Seed: 0
Model_params: {"n_estimators": 200, "random_state": 0, "criterion": "absolute_error"}
Time for training in mins: 0.0438300093015035
Feature importance: [0.83584328 0.16415672 0.        ]
Mean absolute error: 19.75705964491488
Mean squared error: 2418.908844691861
Root mean squared error: 49.18240381164651
############################
Filesize, Prediction, Target, Create_time
############################
0.385435291,55.49092511744,67.367919616,2020-12-18 16:43:04.859859
3.533105572,59.954755246079934,44.575952896,2020-01-13 12:40:06.527868
12.463295786,63.39609499648013,51.694936064,2020-07-07 09:57:41.121302
12.328642686,59.84775165951998,65.178189824,2020-09-14 13:59:27.161498
1.575135267,23.362886205439995,20.710928384,2021-01-07 14:12:48.821846
0.322017537,32.89561133056005,9.462235136,2020-09-30 14:19:31.124375
4.977844612,72.05291235328022,70.976376832,2020-03-31 05:49:55.91913
2.619132511,64.1896602111999,66.867912704,2020-10-01 20:41:30.99582
2.672596126,50.76583072767991,34.164236288,2020-06-29 19:47:02.41646
7.384777198,58.06673838080012,50.64214528,2020-06-28 10:16:15.465299
5.275356429,57.759262494720105,60.80681984,2020-04-04 19:48:49.978509
0.672749791,24.364271841280033,148.1393152,2020-08-12 14:15:55.911171
1.410512708,85.92268406783987,42.665377792,2020-10-10 09:43:55.370411
5.316863114,126.03866681343983,51.302293504,2021-10-27 14:42:14.78667
2.50172565,47.74424150015995,44.327477248,2020-06-29 19:46:46.160406
1.004832573,17.22484578303999,5.930868736,2020-06-25 19:58:06.45166
0.883952421,16.824930150399958,16.781340672,2021-01-05 17:03:06.342225
4.566115675,49.38616581119997,54.445416448,2020-02-11 11:58:00.484481
0.738008104,17.90378051583998,47.275835392,2020-08-07 16:43:34.466469
3.591593997,59.15361509375991,53.841657856,2020-10-01 20:42:00.421991
5.635643421,180.78059677696004,49.569697792,2020-04-28 13:02:45.300477
1.479509734,49.002794250240015,34.854445056,2020-10-12 11:34:58.28954
7.716337192,37.061529958400044,29.1529728,2020-02-20 11:28:57.587406
7.76210218,50.97720566783997,61.283807232,2020-06-29 19:49:37.497163
3.823543762,54.306820607999995,42.666950656,2020-02-11 22:16:24.973978
1.029453089,56.84977020928003,6.513119232,2020-09-08 09:28:08.105135
2.637672128,51.39606289408005,35.608875008,2020-06-29 06:36:05.891049
2.521208646,36.43564523519988,36.728315904,2020-01-13 17:20:33.54951
1.681987672,36.66828260351992,53.685252096,2020-09-01 13:43:05.751314
0.142063633,53.10338951168003,39.646752768,2022-01-26 10:13:15.860861
5.824350832,53.28634288128009,47.99973376,2020-06-29 06:37:32.32681
7.326718591,69.61537959935993,67.487678464,2020-03-11 21:20:00.535785
2.637672128,51.39606289408005,42.196832256,2020-06-29 19:47:34.3817
2.88353619,46.660229365759996,32.4110336,2020-06-28 10:15:45.133195
19.792557262,61.00289947647989,94.406053888,2021-01-19 09:06:42.211488
0.324325745,9.382828052480024,123.21878016,2020-09-30 13:53:35.232631
25.503557842,97.4233239347197,89.763823616,2020-12-11 11:36:32.741546
0.815221651,14.780418928640003,5.691686912,2020-06-25 19:58:05.749374
0.313559238,61.20870363136009,39.770693632,2020-01-05 21:24:03.892
7.914027688,50.498645596159996,47.769993216,2020-09-14 16:10:51.389966
7.76210218,50.97720566783997,36.627591168,2020-06-28 10:17:32.848246
6.476834966,52.47201173503994,42.45651456,2020-07-07 10:23:18.886689
0.146094068,58.57289122816,55.930679296,2020-06-09 12:05:26.989991
0.454104074,7.879842508800014,7.174811648,2020-07-23 18:39:00.544653
7.580073264,53.31903746047996,53.038985216,2020-06-29 06:36:54.037921
1.017813206,35.85077428223999,37.783891968,2020-10-13 08:01:43.959405
2.223244234,36.63291176960004,36.705558528,2020-01-13 12:22:29.698616
4.629156728,53.17424292864014,62.436462592,2020-07-07 09:57:45.004213
4.129720336,69.98363042816001,64.690999296,2021-11-12 09:52:57.33893
10.777959816,91.83329849344017,79.059607552,2021-05-22 13:37:19.555878
0.142063633,53.10338951168003,52.839460864,2022-01-26 10:29:49.064021
2.198610032,25.434846719999992,26.062508032,2020-08-20 21:03:28.178906
