Tool name: fastqc/0.73+galaxy0
Run configuration:
{   'dataset_path': '../experiments/Experiment 4 - Correlation analysis/4.1 '
                    'Moderate-high correlation/data/Ready/fastqc-0.73.txt',
    'do_cross_validation': True,
    'model_params': {'n_estimators': 200, 'random_state': 0},
    'model_type': 'rf',
    'seed': 0}
Model_params: [["bootstrap", true], ["ccp_alpha", 0.0], ["criterion", "squared_error"], ["max_depth", null], ["max_features", 1.0], ["max_leaf_nodes", null], ["max_samples", null], ["min_impurity_decrease", 0.0], ["min_samples_leaf", 1], ["min_samples_split", 2], ["min_weight_fraction_leaf", 0.0], ["n_estimators", 200], ["n_jobs", null], ["oob_score", false], ["random_state", 0], ["verbose", 2], ["warm_start", false]]
Time for training in mins: 0.2900901238123576
Feature importance: [0.94440424 0.0013181  0.05427767]
Mean absolute error: 0.19250491687310242
Mean squared error: 0.1695713219450723
Root mean squared error: 0.4117903859308426
R2 Score: 0.8902753318876765
Mean cross-validation test score: 0.8859538972292317
############################
Filesize (GB), Prediction (GB), Target (GB), Create_time
############################
0.357922867,1.017599359999997,1.194786816,2021-12-08 17:38:35.347088
1.386812055,2.283815034879991,2.106568704,2022-05-15 18:32:36.235351
0.011710282,0.5832172543999997,0.626036736,2022-04-04 08:44:49.975736
1.850436005,2.173412311040006,2.06708736,2021-10-26 22:34:10.173971
0.383016273,0.9692831100342868,1.399386112,2022-02-21 12:49:36.61071
1.970103113,3.046219902585904,2.865676288,2021-12-22 16:38:53.988654
2.020402663,3.1757227144533324,2.786394112,2022-01-06 11:55:50.980379
1.157784647,1.4992608256000006,1.46526208,2021-10-27 12:50:21.461626
0.096041441,0.2994977177599994,0.170795008,2021-11-19 19:02:26.116618
0.514470632,1.954504212479997,1.996906496,2022-04-09 07:07:31.208969
1.9471166,2.1946665779200027,2.345140224,2021-11-22 22:15:12.848155
0.009257151,0.6136804622791118,0.323301376,2022-02-22 13:57:54.744832
5.198889626,4.297015459840009,4.297064448,2022-02-02 10:42:22.932432
3.131828279,3.9749270545879414,4.295335936,2022-01-18 17:08:22.948834
