Tool name: trinity_align_and_estimate_abundance/2.9.1+galaxy1
Dataset_path: ../processed_data/most_memory_tools/tools_with_trinity/trinity_align_and_estimate_abundance/2.9.1.txt
Is_mixed_data: False
Seed: 0
Model_params: {"n_estimators": 200, "random_state": 0, "criterion": "absolute_error"}
Time for training in mins: 0.01540076732635498
Feature importance: [0.94177153 0.05822847 0.        ]
Mean absolute error: 1.2534482123487176
Mean squared error: 3.7787934811001413
Root mean squared error: 1.943911901578912
############################
Filesize, Prediction, Target, Create_time
############################
3.339999999907306e-07,4.2970619699200086,4.297064448,2021-07-28 09:53:22.768589
2.657699999999985e-05,4.37216797696001,4.296994816,2021-11-18 10:48:45.518121
0.00047614099999999937,2.3049960038400075,0.249888768,2020-05-16 02:55:48.754847
3.79179999999979e-05,0.3086262476799999,0.175038464,2020-04-18 14:26:17.112669
0.00028006799999999443,4.296442193920001,4.297023488,2021-08-15 18:42:29.914744
0.0002552299999999952,0.4374030540799999,0.374800384,2020-02-23 12:49:21.195676
0.078085245,4.297049825280012,4.297060352,2021-10-10 14:05:12.769722
4.788462153,5.567664701439989,2.268454912,2021-05-03 13:05:03.418786
3.487599999998925e-05,5.078693601280006,7.181123584,2020-11-06 11:36:02.023248
3.042200000000217e-05,4.349534248960005,4.297048064,2021-06-25 15:27:32.769695
0.036133182,6.609831270399992,5.741375488,2021-05-03 17:16:59.309129
5.4864999999987285e-05,0.38983904255999896,0.17993728,2020-08-01 03:41:17.671675
1.2208000000013541e-05,4.277022156800001,4.297170944,2021-05-14 09:29:17.424749
0.0003809899999999977,1.7669728051199949,0.38733824,2020-06-06 06:55:01.655344
0.00012933200000000977,4.92595792896001,7.909146624,2020-11-08 10:06:46.299461
0.338064307,3.9798614425600043,0.131895296,2020-05-23 15:54:05.419877
0.402699374,1.8784949247999998,3.087450112,2021-05-30 16:43:12.783898
0.015606248000000003,4.396015636480006,2.641432576,2020-04-30 14:02:14.768868
5.5693999999995025e-05,0.38983904255999896,4.008185856,2021-02-21 12:32:18.678031
2.0380000000097542e-06,0.6370415308800005,4.297064448,2021-10-03 05:18:43.868573
0.00016263299999999536,4.255247759360014,0.27705344,2021-03-29 16:03:00.939812
0.03784277999999999,2.3432499507200033,5.364617216,2020-08-11 08:59:49.637477
2.074799999998711e-05,3.993629173760011,4.297064448,2021-05-19 18:37:06.534669
1.2080999999997122e-05,4.277021276160001,4.29713408,2021-05-14 03:46:24.173696
2.1577999999994324e-05,4.233646663680012,4.297064448,2021-05-19 18:37:06.535575
0.006994866999999988,1.6346268979200056,0.257511424,2020-05-02 17:56:35.08032
0.094593361,4.942705274879998,4.297064448,2021-10-21 03:27:38.644383
3.042200000000217e-05,4.349534248960005,4.297064448,2021-06-25 15:27:32.771921
6.614999999987603e-06,0.2520020479999998,0.302682112,2021-04-12 13:52:34.187803
0.00025469399999999975,0.3704608358400008,0.154341376,2020-02-29 12:08:14.763445
2.3807999999986285e-05,4.272938670080003,0.21047296,2021-03-29 16:19:39.509286
0.299104939,2.9511192780799944,3.958460416,2021-05-30 16:43:12.78581
0.004632693999999993,4.29706277888001,6.224637952,2021-11-10 11:31:13.396594
4.953899999998734e-05,1.4235305062400019,3.881877504,2021-03-26 14:29:57.968507
4.698200000000097e-05,3.4188975820800027,0.128241664,2020-08-01 03:44:13.738908
0.04207391399999999,6.1803352780799905,0.44601344,2020-07-02 09:13:50.894245
2.9222999999994892e-05,4.307532789760009,4.297023488,2021-09-07 08:02:39.561188
3.110500000000349e-05,5.032781383679998,7.648980992,2020-11-11 15:59:26.396407
7.543999999998219e-06,2.850351667200008,4.297039872,2021-05-19 18:37:06.531989
0.00012262900000001298,4.409149614080007,6.410756096,2020-11-08 10:06:46.297207
6.3499999999883094e-06,1.345031014400001,4.297064448,2021-08-29 23:12:43.628541
0.009070593999999987,0.25600817151999966,0.229289984,2021-04-15 12:11:56.296897
0.006734751999999997,4.297059082240011,4.297060352,2021-10-19 16:08:21.507735
0.005083851999999986,2.7816178995200045,4.297064448,2021-11-09 22:25:50.436323
0.009081506000000003,0.28040484863999987,0.233017344,2021-04-14 21:57:33.944481
2.657699999999985e-05,4.37216797696001,4.297039872,2021-11-18 10:48:45.515079
7.403100000000218e-05,5.823562547200015,3.377041408,2021-05-26 14:23:14.874591
0.00019951100000001332,5.157390100479985,0.303665152,2020-04-26 05:28:17.093499
7.670000000126187e-07,4.297054904320008,4.297064448,2021-08-17 12:41:28.099236
2.839999999892928e-07,4.2970619699200086,2.89703936,2021-08-06 13:38:06.875305
3.9183999999997665e-05,0.23596350464000074,0.343126016,2020-06-06 06:52:59.196829
0.0018468960000000006,4.414934026240012,4.297060352,2021-11-02 17:03:37.780355
9.730599999999145e-05,3.229789358080006,4.297064448,2021-08-17 09:56:18.408881
0.006994866999999988,1.6346268979200056,0.375861248,2020-05-02 17:57:05.849123
1.036099999998652e-05,4.297098997760004,4.297064448,2021-10-26 20:18:28.072144
0.03810601799999999,2.192337623040005,0.142893056,2020-06-13 05:34:24.998069
0.069390627,4.335279370240007,6.37851648,2020-06-17 15:06:02.813339
0.203372773,1.2822772531199988,0.278061056,2021-04-08 23:25:39.733693
0.080937118,1.543099176960001,4.297064448,2021-10-01 13:15:19.113738
1.3999999992631018e-08,4.297056675840008,4.297064448,2021-08-12 04:43:43.712942
0.009074870000000013,0.2584998399999991,0.163885056,2021-04-19 22:26:40.639921
0.0006354050000000194,6.567821772799976,0.323641344,2020-05-16 02:54:46.32683
0.014839984,4.4154152960000115,4.297064448,2021-10-15 09:43:13.551193
0.0018040430000000052,0.30630720512000115,0.355987456,2020-05-24 20:07:26.37523
0.212802685,3.270481469440008,4.147761152,2021-03-26 14:29:57.97108
6.230000000051472e-07,2.6085303091200016,5.7805824,2021-05-04 18:27:14.827527
1.8217999999986523e-05,0.30097507327999967,0.29497344,2021-03-29 16:05:03.88683
0.00027966900000001016,4.297052753920008,4.297056256,2021-11-19 10:40:08.24209
