Tool name: hisat2/2.1.0+galaxy5
Dataset_path: ../experiments/Experiment 2 - Transformations/data/hisat2-2.1.0/hisat2-2.1.0-ready.txt
Seed: 0
Model_params: [["base_score", 0.5], ["booster", "gbtree"], ["callbacks", null], ["colsample_bylevel", 1], ["colsample_bynode", 1], ["colsample_bytree", 1], ["early_stopping_rounds", null], ["enable_categorical", false], ["eval_metric", null], ["gamma", 0], ["gpu_id", -1], ["grow_policy", "depthwise"], ["importance_type", null], ["interaction_constraints", ""], ["learning_rate", 0.300000012], ["max_bin", 256], ["max_cat_to_onehot", 4], ["max_delta_step", 0], ["max_depth", 6], ["max_leaves", 0], ["min_child_weight", 1], ["missing", NaN], ["monotone_constraints", "()"], ["n_estimators", 200], ["n_jobs", 2], ["num_parallel_tree", 1], ["objective", "reg:squarederror"], ["predictor", "auto"], ["random_state", 0], ["reg_alpha", 0], ["reg_lambda", 1], ["sampling_method", "uniform"], ["scale_pos_weight", 1], ["subsample", 1], ["tree_method", "exact"], ["validate_parameters", 1], ["verbosity", null]]
Time for training in mins: 0.07903557618459066
Feature importance: [0.69023615 0.30976385 0.        ]
Mean absolute error: 10.753244182976708
Mean squared error: 550.1192034485391
Root mean squared error: 23.454620087491058
R2 Score: -0.059439389602294446
Mean cross-validation test score: -0.09754193132239926
############################
Filesize (GB), Prediction (GB), Target (GB), Create_time
############################
1.782402638,9.282326698303223,7.623237632,2021-02-14 08:00:05.989537
8.6434e-05,6.121836185455322,3.958943744,2020-02-19 11:00:13.345191
0.976485524,9.245769500732422,6.793142272,2020-11-12 11:49:35.597339
0.940073315,10.405733108520508,9.703657472,2021-07-20 16:16:35.931648
8.169319515,27.96697425842285,21.706248192,2020-06-13 19:46:46.282961
1.043931678,12.530564308166504,1.381449728,2021-03-23 07:33:55.702651
2.895282065,12.4241304397583,14.419181568,2021-02-24 22:12:28.706139
10.18713683,84.00407409667969,67.103367168,2021-04-06 04:29:41.984428
4.48925581,17.877452850341797,18.88956416,2020-09-17 09:31:49.251223
10.865426194,32.14433288574219,30.525669376,2020-06-02 08:54:38.402243
2.804604941,12.506807327270508,11.1599616,2021-02-25 13:07:34.799277
0.419814504,20.23122215270996,7.100932096,2020-10-14 10:30:43.311093
0.56367332,19.662626266479492,10.036461568,2020-10-05 19:13:48.278004
1.17990262,101.9312973022461,7.099285504,2021-01-21 12:12:11.247242
0.557548926,15.913459777832031,10.519527424,2021-07-14 11:18:44.606329
13.950843696,22.883079528808594,27.04254976,2020-03-28 14:25:57.426434
1.880232484,10.344762802124023,7.771082752,2021-01-19 10:21:59.233968
8.481625238,23.889083862304688,21.476933632,2021-07-16 11:13:50.361613
2.533336894,14.140158653259277,9.738153984,2020-12-03 11:34:41.585199
