hisat2,120328545350,2,8,31893475328,0
hisat2,5583432977,1,8,16390680576,0
hisat2,7081558668,1,8,21976027136,0
hisat2,6673111181,1,8,21400748032,0
hisat2,7269705216,1,8,18597498880,0
hisat2,7047593595,1,8,17336025088,0
hisat2,7824783760,1,8,22678163456,0
hisat2,7677428739,1,8,20045238272,0
hisat2,8496114655,1,8,21874147328,0
hisat2,5734485569,1,8,16086638592,0
hisat2,8844311588,1,8,22073196544,0
hisat2,10033796920,1,8,21664731136,0
hisat2,5815929937,1,8,14852071424,0
hisat2,8382791941,1,8,20946862080,0
hisat2,7497959017,1,8,19355475968,0
hisat2,5021128809,1,8,17601740800,0
hisat2,7013672336,1,8,20537278464,0
hisat2,3901962897,2,8,17709809664,0
hisat2,1475089685,1,8,12584886272,0
hisat2,1478969311,1,8,13951254528,0
hisat2,1494164414,1,8,14257790976,0
hisat2,960577973,1,8,11942830080,0
hisat2,954716834,1,8,11992518656,0
hisat2,970941408,1,8,11815223296,0
hisat2,1755795127,1,8,14493921280,0
hisat2,1757597726,1,8,14353149952,0
hisat2,1775973085,1,8,14394863616,0
hisat2,132088660,1,8,8375500800,0
hisat2,132061677,1,8,8723660800,0
hisat2,133994151,1,8,8730648576,0
hisat2,1576212574,1,8,14535749632,0
hisat2,1584043882,1,8,14333755392,0
hisat2,1598025871,1,8,14739763200,0
hisat2,1895743065,1,8,15566696448,0
hisat2,1904747454,1,8,15061610496,0
hisat2,1922584301,1,8,12077826048,0
hisat2,1174145006,1,8,12842061824,0
hisat2,1178546873,1,8,9809096704,0
hisat2,1191944324,1,8,12812865536,0
hisat2,1745030624,1,8,14183280640,0
hisat2,1751891814,1,8,13477064704,0
hisat2,1773668388,1,8,14323871744,0
hisat2,1404353925,1,8,14338564096,0
hisat2,1413646630,1,8,14779863040,0
hisat2,1423763254,1,8,14837526528,0
hisat2,1838375971,1,8,15030448128,0
hisat2,1849053469,1,8,15764275200,0
hisat2,1864977905,1,8,15765090304,0
hisat2,1296866834,1,8,12676771840,0
hisat2,1303627708,1,8,12029259776,0
hisat2,1314472463,1,8,12926078976,0
hisat2,1381820717,1,8,13932773376,0
hisat2,1391034881,1,8,13971804160,0
hisat2,1401943941,1,8,13769666560,0
hisat2,1271576607,1,8,9536487424,0
hisat2,1273598377,1,8,12927340544,0
hisat2,1286926358,1,8,13278945280,0
hisat2,1269076907,1,8,11155550208,0
hisat2,1274142900,1,8,13179793408,0
hisat2,1283629701,1,8,13343961088,0
hisat2,1460006447,1,8,14092062720,0
hisat2,1466269798,1,8,13655838720,0
hisat2,1477900318,1,8,14163202048,0
hisat2,2247644661,1,8,15535403008,0
hisat2,2261495343,1,8,16006582272,0
hisat2,2278815034,1,8,15986839552,0
hisat2,1224399538,1,8,13632512000,0
hisat2,1231804807,1,8,13415837696,0
hisat2,1240262802,1,8,13332205568,0
hisat2,1217057971,1,8,13015867392,0
hisat2,1222703407,1,8,13238243328,0
hisat2,1231542058,1,8,13270470656,0
hisat2,1289943478,1,8,13304492032,0
hisat2,1291867905,1,8,13308084224,0
hisat2,1308458942,1,8,11573235712,0
hisat2,825922467,1,8,11408457728,0
hisat2,827149663,1,8,11443081216,0
hisat2,836535692,1,8,11435839488,0
hisat2,945857921,1,8,11751116800,0
hisat2,947600932,1,8,11771506688,0
hisat2,958464808,1,8,11322679296,0
hisat2,1376978919,1,8,12848734208,0
hisat2,1380207084,1,8,12961746944,0
hisat2,1394258170,1,8,12742443008,0
hisat2,1131364929,1,8,12039172096,0
hisat2,1131534893,1,8,12335284224,0
hisat2,1146024224,1,8,12151840768,0
hisat2,1189319331,1,8,12832858112,0
hisat2,1190566294,1,8,12821295104,0
hisat2,1205117977,1,8,12789219328,0
hisat2,1282979980,1,8,13170450432,0
hisat2,1289231007,1,8,13155696640,0
hisat2,1297861111,1,8,13406093312,0
hisat2,2100449258,1,8,15477469184,0
hisat2,2113926244,1,8,15505076224,0
hisat2,2128854352,1,8,15306936320,0
hisat2,4740796109,1,8,21061730304,0
hisat2,4677922771,1,8,20505743360,0
hisat2,4787885807,1,8,22735171584,0
hisat2,28046038438,2,8,32212287488,0
hisat2,26325291310,2,8,32211873792,0
hisat2,8434267072,2,8,17385013248,0
hisat2,1742664001,1,8,4532477952,0
hisat2,1825101516,1,8,4769767424,0
hisat2,1944961000,1,8,15555956736,0
hisat2,978870385,1,8,13990543360,0
hisat2,31072899,1,8,7752654848,0
hisat2,37296508,1,8,7571447808,0
hisat2,113954730,1,8,8133013504,0
hisat2,141915315,1,8,8171773952,0
hisat2,3965248340,1,8,14941339648,0
hisat2,3785861718,1,8,13518999552,0
hisat2,3877249126,1,8,14191407104,0
hisat2,3812609917,1,8,13812658176,0
hisat2,4335401464,1,8,15210848256,0
hisat2,3495413614,1,8,14639394816,0
hisat2,1756028542,1,8,8111759360,0
hisat2,3390318491,1,8,13866098688,0
hisat2,4036347711,1,8,14577209344,0
hisat2,3775813786,1,8,15467651072,0
hisat2,3509431547,1,8,13963005952,0
hisat2,3219452129,1,8,12887056384,0
hisat2,1817271938,1,8,12992196608,0
hisat2,382250640,1,8,1649295360,0
hisat2,329754232,1,8,1386811392,0
hisat2,349196286,1,8,1449021440,0
hisat2,334779381,1,8,1430728704,0
hisat2,15848691468,2,8,31000772608,0
hisat2,15862389690,2,8,25292537856,0
hisat2,8062469346,2,8,18908459008,0
hisat2,8056104632,2,8,19960238080,0
hisat2,467886602,1,8,1450303488,0
hisat2,424095985,1,8,1323712512,0
hisat2,939487356,2,8,2740760576,0
hisat2,15508663024,2,8,21631553536,0
hisat2,13794874722,2,8,26009948160,0
hisat2,22667453938,2,8,30854926336,0
hisat2,11515317846,2,8,27001753600,0
hisat2,13794874722,2,8,25836613632,0
hisat2,15508663024,2,8,25823023104,0
hisat2,22667453938,2,8,30818418688,0
hisat2,23383367230,2,8,32212496384,0
hisat2,14982802274,2,8,25187520512,0
hisat2,12074721926,2,8,23067066368,0
hisat2,13640080188,2,8,25760677888,0
hisat2,10123653014,2,8,22358499328,0
hisat2,13688958802,2,8,27189944320,0
hisat2,12180134008,2,8,24307228672,0
hisat2,12837796154,2,8,23591903232,0
hisat2,11136443884,2,8,21290074112,0
hisat2,14075806540,2,8,25007935488,0
hisat2,2623757225,2,8,19257589760,0
hisat2,2575948915,2,8,17718468608,0
hisat2,2372166718,2,8,17192615936,0
hisat2,1402799855,2,8,14505459712,0
hisat2,1895519914,2,8,16950231040,0
hisat2,3082254764,2,8,20845875200,0
hisat2,12283686906,2,8,26081546240,0
hisat2,14922564544,2,8,24893210624,0
hisat2,12545852124,2,8,28146106368,0
hisat2,15429117924,2,8,25377644544,0
hisat2,13988848930,2,8,28295618560,0
hisat2,12088744976,2,8,28723945472,0
hisat2,12422041140,2,8,24024612864,0
hisat2,13204668118,2,8,23544643584,0
hisat2,129668181,2,8,12774301696,0
hisat2,121025589,2,8,13054357504,0
hisat2,44279983,2,8,11738906624,0
hisat2,157974621,2,8,12890161152,0
hisat2,204312962,2,8,12550283264,0
hisat2,213017537,2,8,11549720576,0
hisat2,5276475101,1,8,28230295552,0
hisat2,4800943365,1,8,26883244032,0
hisat2,5449582362,1,8,27407740928,0
hisat2,6098741212,1,8,29509734400,0
hisat2,5079900049,1,8,28369756160,0
hisat2,3623935197,1,8,29035806720,0
hisat2,5005228330,1,8,29252423680,0
hisat2,5458815991,1,8,27253366784,0
hisat2,4940851344,1,8,27577708544,0
hisat2,5361268417,1,8,26803032064,0
hisat2,5823396489,1,8,26646159360,0
hisat2,297702013,2,8,11716513792,0
hisat2,277715810,2,8,11295584256,0
hisat2,63906548,2,8,11477622784,0
