Tool name: bowtie2/2.3.4.3+galaxy0
Dataset_path: ../processed_data/sampled_data/bowtie2-2.3.4.3_5000_samples_seed_0.txt
Seed: 100
Model_params: ["criterion: squared_error", "min_samples_leaf: 1", "random_state: 0", "bootstrap: True", "n_estimators: 200", "max_depth: None"]
Time for training in mins: 0.03010102907816569
Feature importance: [0.95907867 0.04092133 0.        ]
Mean absolute error: 8.916880276327056
Mean squared error: 524.2108156838573
Root mean squared error: 22.895650584420117
R2 Score: -0.24357332968936518
############################
Filesize (GB), Prediction (GB), Target (GB), Create_time
############################
7.79499583,27.15822782463995,30.900412416,2020-01-03 15:08:13.713054
3.367003726,99.53662490624001,0.423010304,2020-09-21 08:10:10.977451
3.938748312,13.522167367680012,15.741321216,2020-04-01 14:13:33.422183
0.016097982,0.3202654003200003,0.176275456,2020-05-07 17:08:33.157162
0.005347936,0.44482177024000114,1.673289728,2020-06-09 14:05:49.654207
0.059778199,0.5462375219199993,0.449753088,2020-05-30 10:25:37.553445
0.073428444,0.4476571443200008,0.485146624,2020-06-11 04:49:36.315277
0.014526896,0.2327058636800006,0.276037632,2020-06-11 01:46:38.247341
0.012927385,0.3569510877866665,0.305344512,2020-06-11 04:26:06.118479
0.021326357,16.402937200640025,73.028026368,2020-09-25 01:40:05.20808
0.01416195,0.2688857292800008,92.557893632,2020-05-06 21:22:06.761234
0.012009908,0.2359525171200007,1.081131008,2020-08-06 12:46:48.20868
0.000199153,0.16528797695999997,0.279683072,2020-06-10 12:04:48.930004
0.066038477,1.076853945002661,0.300191744,2020-08-05 21:59:16.163192
0.014815802,0.392058798079999,0.16078848,2020-05-30 09:47:45.877746
0.982826643,1.6235115724799976,2.820448256,2020-11-18 00:08:00.837762
0.567790095,3.258580416511998,4.623036416,2020-12-08 13:44:48.44599
0.122916673,0.922149969920001,0.878833664,2020-06-05 12:36:53.156948
0.00376765,77.78323206143973,6.859341824,2020-10-13 16:49:37.904432
0.013444153,0.17089304575999972,54.714191872,2020-09-28 03:07:24.355104
0.00438586,4.467729188116312,6.84177408,2020-03-11 10:00:54.652818
5.902771215,16.78859961207463,22.787018752,2021-04-14 12:56:18.929239
1.26949754,13.126095790080022,15.443918848,2020-04-16 09:14:08.746879
0.013949354,0.4010047078400013,0.2525184,2020-08-05 14:25:13.827295
0.020433614,0.24509669375999973,0.178794496,2020-09-28 03:07:24.171961
2.489658826,9.103801528320004,14.4376832,2020-02-20 17:20:35.041173
2.121874617,3.2269403340800067,2.277220352,2020-02-12 11:04:31.404189
7.6507e-05,0.14597602477945876,0.155111424,2020-02-15 00:23:39.850969
3.177044261,3.876105338879997,3.278323712,2020-09-21 09:07:24.772035
