Dataset_path: ../processed_data/sampled_data/20000_samples_of_tool_number_0_seed_100.txt
Is_mixed_data: False
Seed: 0
Model_params: {"n_estimators": 200, "random_state": 0, "criterion": "absolute_error", "oob_score": true}
Time for training in mins: 2.6111300071080525
Feature importance: [1. 0. 0.]
Mean absolute error: 1.31905425119232
Mean squared error: 101.87171471566748
Root mean squared error: 10.093151872218483
############################
Filesize, Prediction, Target
0.00015091799999999989,0.14413190143999954,0.145424384
0.0002127009999999957,0.1417716736000001,0.143990784
1.1449999999940674e-06,0.14475691008000002,0.153624576
0.12921702,0.14611026944000002,0.141467648
0.238220749,0.14565425151999936,0.14538752
2.9999999984209325e-09,0.14475691008000002,0.141647872
1.7700000000397953e-07,0.14475691008000002,0.149151744
1.4000000006508806e-08,0.14475691008000002,0.141676544
2.0100000000522478e-07,0.14475691008000002,0.141713408
0.125973805,0.14464806911999956,0.141692928
0.0002385040000000005,0.14720845824000037,0.144846848
0.067435521,0.14058728448000038,0.14481408
0.102628402,0.14182794240000018,0.14159872
1.5700000000062886e-07,0.14475691008000002,0.145727488
0.015737716,2.06468052992,0.148721664
2.1919999999980844e-06,0.14475691008000002,0.126050304
6.473000000006834e-06,0.14475691008000002,0.149086208
1.7650000000007937e-06,0.14475691008000002,0.14217216
1.7700000000397953e-07,0.14475691008000002,0.149774336
1.195399999999458e-05,0.14456299519999988,0.147693568
2.3491999999999957e-05,0.14319619071999998,0.141565952
1.213099999999856e-05,0.14456299519999988,0.148484096
1.4104000000000894e-05,0.14360543232000006,0.142372864
1.7700000000397953e-07,0.14475691008000002,0.145342464
4.900000000196414e-08,0.14475691008000002,0.143249408
1.558899999999641e-05,0.14360543232000006,0.149102592
0.00027397499999999575,0.14037196799999968,0.142659584
8.752900000000285e-05,0.1430353100799998,0.149331968
0.14146479,0.14748655615999967,0.146911232
2.9889999999949124e-06,0.14475691008000002,0.141344768
0.00026806299999999894,0.14315116543999953,0.148496384
1.8699999999996497e-05,0.14423260160000015,0.141615104
1.4800000000536606e-07,0.14475691008000002,0.141484032
1.0000000000287557e-07,0.14475691008000002,0.14153728
2.590999999996235e-06,0.14475691008000002,0.145379328
9.12000000005686e-07,0.14475691008000002,0.141705216
8.979999999991772e-07,0.14475691008000002,0.141197312
1.8070000000064423e-06,0.14475691008000002,0.141852672
1.4033999999996105e-05,0.14360543232000006,0.14196736
4.4500000000169404e-07,0.14475691008000002,0.145567744
8.299999999794583e-08,0.14475691008000002,0.144592896
0.0001312180000000024,0.14256968703999984,0.15040512
1.8309999999938098e-06,0.14475691008000002,0.14454784
1.082999999998946e-06,0.14475691008000002,0.15917056
1.9419000000006625e-05,0.14423260160000015,0.149225472
0.00015135400000000632,0.14178664447999942,0.15265792
6.036500000000666e-05,0.14391864319999986,42.951901184
4.438999999994975e-06,0.14475691008000002,0.144498688
1.260000000030681e-07,0.14475691008000002,0.144490496
1.2900000000148903e-07,0.14475691008000002,0.146989056
1.8309999999938098e-06,0.14475691008000002,0.149016576
9.487900000000604e-05,0.14582922239999982,0.145764352
1.490000000048397e-07,0.14475691008000002,0.141795328
3.19999999970344e-08,0.14475691008000002,0.148303872
1.7700000000397953e-07,0.14475691008000002,96.640958464
4.2000000000097515e-07,0.14475691008000002,0.14866432
1.1409999999961729e-06,0.14475691008000002,0.142667776
0.0007310509999999965,0.14231585791999982,0.145154048
3.1899999999862594e-07,0.14475691008000002,0.141381632
4.297000000000328e-06,0.14475691008000002,0.147038208
1.8309999999938098e-06,0.14475691008000002,0.14481408
1.0254000000001207e-05,0.14472404992000004,0.142409728
2.3500000000120647e-07,0.14475691008000002,0.144310272
9.72700000000104e-06,0.14472404992000004,0.123891712
0.00011407600000000462,0.14431228927999962,0.145969152
7.769999999934774e-07,0.14475691008000002,0.140849152
1.0079999999967892e-06,0.14475691008000002,0.148586496
0.031531047,0.14747459583999983,0.146182144
2.000000000335067e-08,0.14475691008000002,0.1502208
2.449999999959429e-07,0.14475691008000002,0.143347712
1.8309999999938098e-06,0.14475691008000002,0.146264064
0.062632764,0.14473153536000039,0.148344832
1.7700000000397953e-07,0.14475691008000002,0.144912384
3.1699999999967865e-07,0.14475691008000002,0.144453632
5.399999999933236e-08,0.14475691008000002,0.141451264
4.859999999939912e-07,0.14475691008000002,0.142041088
0.00010283299999999662,0.1431960371200001,0.141656064
1.019600000000398e-05,0.14472404992000004,0.146628608
8.752900000000285e-05,0.1430353100799998,0.1430528
0.003297897000000001,0.1484284927999998,0.141594624
1.4800000000536606e-07,0.14475691008000002,0.146182144
3.199999999980996e-07,0.14475691008000002,0.142368768
1.4917000000003178e-05,0.14360543232000006,0.141254656
0.03258228,0.1449992396799997,0.142217216
0.000516711000000003,0.1429341900799996,0.141561856
1.0019999999999474e-06,0.14475691008000002,0.141873152
4.910000000052372e-07,0.14475691008000002,0.148123648
0.00021777200000000496,0.1437585920000002,0.144723968
0.0003160420000000025,0.14645862399999998,0.147300352
0.510506795,3.9951085977599923,0.14190592
0.08001755,0.14388921344000027,0.141672448
6.649999999969181e-07,0.14475691008000002,0.1460224
4.751000000000061e-05,0.14451464191999985,0.146563072
6.464700000000101e-05,0.14630297599999997,0.141586432
7.719999999961091e-07,0.14475691008000002,0.146300928
1.0270000000006663e-05,0.14472404992000004,0.144539648
3.972500000000434e-05,0.14481520640000023,0.1420288
5.905999999999967e-06,0.14475691008000002,0.141672448
7.339999999994573e-06,0.14474897408000004,0.141520896
4.8000000002490495e-08,0.14475691008000002,0.146907136
7.565700000000675e-05,0.44769640448,0.14587904
0.0073813939999999925,0.14250692607999974,0.141594624
0.0005177890000000046,0.1417389568000003,0.14790656
1.7700000000397953e-07,0.14475691008000002,0.15058944
1.0110999999993209e-05,0.14472404992000004,0.14145536
9.370499999999948e-05,0.14285103104,0.148680704
0.085046272,0.14626093055999997,0.148209664
1.0282000000000346e-05,0.14472404992000004,0.14460928
3.1899999999862594e-07,0.14475691008000002,0.144437248
0.111556767,0.14558396415999972,0.144617472
4.400000000459592e-08,0.14475691008000002,0.143798272
3.7199999999848465e-07,0.14475691008000002,0.144707584
1.8309999999938098e-06,0.14475691008000002,0.146292736
1.8309999999938098e-06,0.14475691008000002,0.14446592
1.6000000005456094e-08,0.14475691008000002,0.141504512
3.1899999999862594e-07,0.14475691008000002,0.141893632
1.7700000000397953e-07,0.14475691008000002,0.144457728
0.100450126,0.14524159999999975,0.146894848
2.1099999999996122e-07,0.14475691008000002,0.142196736
2.6699999999824087e-07,0.14475691008000002,0.145027072
1.2570000000045045e-06,0.14475691008000002,0.145108992
3.8400000000604617e-07,0.14475691008000002,0.148373504
2.734000000004233e-06,0.14475691008000002,0.141725696
0.6143053059999999,0.14682679295999973,0.146432
0.00012386500000000078,0.14468819968000013,0.1458176
1.1560000000021553e-06,0.14475691008000002,0.145440768
9.64469999999995e-05,0.15092389888000043,0.17266688
1.8407999999997537e-05,0.14423909376000013,0.14153728
1.3799999999675183e-07,0.14475691008000002,0.141766656
0.077465639,0.1318981427200002,0.144494592
0.0001431590000000038,0.14137491456000018,0.149151744
0.158409319,0.1502094745599998,0.144949248
1.1669999999963654e-06,0.14475691008000002,0.142020608
2.2356000000001153e-05,0.14283319296000002,0.138846208
7.531000000005061e-06,0.14474897408000004,0.141430784
3.6749999999946548e-06,0.14475691008000002,0.144715776
3.232000000005786e-06,0.14475691008000002,0.14280704
1.5879999999968142e-06,0.14475691008000002,0.143056896
2.6890000000001635e-06,0.14475691008000002,0.145248256
5.7999999997226936e-08,0.14475691008000002,0.14528512
3.6236999999994524e-05,0.14555846656000015,0.148942848
5.899999999670058e-08,0.14475691008000002,0.144474112
3.199999999980996e-07,0.14475691008000002,0.143675392
1.186999999999716e-06,0.14475691008000002,0.14153728
0.022227966999999994,0.1422964121599999,0.144121856
7.916199999999374e-05,0.1452624179200002,0.14450688
5.7999999997226936e-08,0.14475691008000002,0.149024768
5.136000000002805e-06,0.14475691008000002,0.1455104
7.199999999957241e-07,0.14475691008000002,0.128626688
1.1099999999708565e-07,0.14475691008000002,0.144891904
6.203800000000037e-05,0.14837935103999966,0.143753216
3.1899999999862594e-07,0.14475691008000002,0.14231552
2.709000000003514e-06,0.14475691008000002,0.148934656
2.5300000000560985e-07,0.14475691008000002,0.141709312
6.299999999459516e-08,0.14475691008000002,0.147083264
2.7299999999508273e-07,0.14475691008000002,0.145088512
3.76160000000042e-05,0.1445056614400003,0.141623296
2.1599999999732944e-07,0.14475691008000002,0.149078016
0.0020781919999999995,0.14283304960000012,0.141438976
0.003224150000000002,0.14611062784000026,0.14450688
0.0004868420000000012,0.1423139020799997,95.897931776
1.7610000000028991e-06,0.14475691008000002,0.145793024
1.9299999999555784e-07,0.14475691008000002,0.141389824
1.1089999999991385e-06,0.14475691008000002,0.14829568
0.260048601,0.5742327910399987,0.157814784
5.137000000002279e-06,0.14475691008000002,0.142635008
6.331999999997784e-06,0.14475691008000002,0.141017088
1.7700000000397953e-07,0.14475691008000002,0.148209664
0.00012751699999999366,0.14670328831999968,0.14147584
1.7831999999995407e-05,0.14407671808000008,0.140587008
0.0016707980000000011,0.14295751679999988,0.129519616
0.0020781919999999995,0.14283304960000012,0.141815808
1.7700000000397953e-07,0.14475691008000002,0.144576512
1.9499999999450512e-07,0.14475691008000002,0.141328384
0.004082131000000003,0.14199984128000037,0.14493696
0.131100679,0.14694111232000023,0.122355712
0.0002510990000000046,0.14192416767999957,0.141877248
0.00012024099999999316,0.1438775193600002,0.141504512
0.093442778,0.14399711232000043,0.1414144
0.0004876949999999963,0.14378055679999968,0.144969728
1.3100000000001999e-05,0.14369782784000001,0.150421504
6.864999999994792e-06,0.14475691008000002,0.145309696
0.00010392800000000313,0.14471487487999996,0.141840384
0.00012384699999999638,0.14468819968000013,0.1568768
1.203600000000693e-05,0.14456299519999988,0.141467648
1.0129999999997086e-05,0.14472404992000004,0.153796608
5.783999999994793e-06,0.14475691008000002,0.1560576
0.00021936599999999862,0.14237120511999973,0.1243136
0.005349564000000001,0.14264971263999984,0.148553728
2.5281000000001996e-05,0.14308163583999997,0.140140544
0.0001245559999999979,0.1423194931200002,0.141791232
1.0400000000077014e-07,0.14475691008000002,0.141365248
1.1840000000012951e-06,0.14475691008000002,0.141602816
3.2999999996508045e-08,0.14475691008000002,0.143675392
1.3834000000004232e-05,0.14360543232000006,0.17451008
8.860000000054935e-07,0.14475691008000002,0.125247488
0.002601354,0.14169756671999995,0.141611008
2.6000000000192536e-08,0.14475691008000002,0.142606336
0.014354296000000002,0.1479226572800002,0.172199936
3.369899999999815e-05,0.14433505280000009,0.145784832
1.7700000000397953e-07,0.14475691008000002,0.14442496
1.6610000000000236e-06,0.14475691008000002,0.139665408
0.0001872839999999959,0.14333769727999965,0.141860864
2.7773999999994303e-05,0.1450453708800002,0.147255296
1.260000000030681e-07,0.14475691008000002,0.149188608
1.645399999999908e-05,0.14361304064000008,0.146526208
6.128999999993612e-06,0.14475691008000002,0.14495744
1.186999999999716e-06,0.14475691008000002,0.14200832
0.082912456,0.1434433024000003,0.141586432
6.0298000000000296e-05,0.1438726553599999,0.1446912
8.999999999426134e-08,0.14475691008000002,0.149266432
1.329999999993836e-07,0.14475691008000002,0.1457152
0.0005289460000000024,0.14296639488000018,0.142168064
0.005293249999999999,0.14394206208,0.142053376
1.527099999999726e-05,0.14360543232000006,0.152195072
0.00028140899999999636,0.14247684096000016,0.144060416
2.2600000000594367e-07,0.14475691008000002,0.141684736
1.7700000000397953e-07,0.14475691008000002,0.145408
3.9699999999920355e-07,0.14475691008000002,0.153141248
0.027232108000000005,0.1443039641600006,0.14137344
0.02296243,0.14398083072000004,0.146706432
0.075545122,0.1380114431999997,0.141492224
0.136399616,0.16371752960000002,0.141410304
6.107000000005192e-06,0.14475691008000002,0.141422592
3.7050000000066197e-06,0.14475691008000002,0.14403584
4.980000000015528e-07,0.14475691008000002,0.14139392
0.0001281439999999967,0.14585368576000002,0.142774272
1.7700000000397953e-07,0.14475691008000002,0.14462976
0.001570641999999997,0.14372367360000043,0.147791872
2.270000000054173e-07,0.14475691008000002,0.141545472
4.4500000000169404e-07,0.14475691008000002,0.143855616
0.068410761,0.1442346086400001,0.146100224
0.033375906,0.14360230912000024,0.141340672
2.4253000000001856e-05,0.1425958604799999,0.141606912
2.0300000000000873e-06,0.14475691008000002,0.141443072
2.4000000001245247e-08,0.14475691008000002,0.141959168
0.000342147000000001,0.14591876096000025,0.145498112
9.94299999999837e-06,0.14472404992000004,0.141848576
5.639999999945688e-07,0.14475691008000002,0.14956544
0.005636721999999997,0.14724731904000016,0.14147584
2.7130000000014087e-06,0.14475691008000002,0.14481408
0.061347382,0.14385063936000014,0.14155776
0.00019878299999999405,0.13217321983999988,0.143843328
5.7999999997226936e-08,0.14475691008000002,0.148176896
0.353139806,0.14420090879999972,0.1445888
0.00011697900000000316,0.14307079168,0.14157824
8.168299999999906e-05,0.1435341312000001,0.143908864
1.6199999999799708e-07,0.14475691008000002,0.141447168
1.7186000000002366e-05,0.14372977664000008,0.141930496
6.466999999996115e-06,0.14475691008000002,0.14495744
1.2919999999999598e-06,0.14475691008000002,0.145608704
0.030659413999999996,0.14280878079999978,0.14123008
7.428399999999391e-05,0.20428431360000027,0.142921728
0.00028641299999999925,0.1438966784,0.146006016
2.90699999999644e-06,0.14475691008000002,0.141611008
2.9999999984209325e-09,0.14475691008000002,0.14180352
0.00026188500000000337,0.14020571136000035,0.141398016
1.7700000000397953e-07,0.14475691008000002,0.145547264
0.056717064,0.1430312755200003,0.14422016
3.1639999999999446e-06,0.14475691008000002,0.145481728
2.4799999999436384e-07,0.14475691008000002,0.14147584
1.1464000000002694e-05,0.14491996159999998,0.14471168
8.037000000002403e-06,0.14474213376000003,0.144306176
5.399999999933236e-08,0.14475691008000002,0.144994304
0.215200671,0.1612473548800004,0.148586496
1.8309999999938098e-06,0.14475691008000002,0.148701184
0.0002266350000000028,0.14325126144000003,0.141869056
0.221545305,0.14601291776000028,58.03399168
9.229400000000665e-05,0.1821717094399999,0.141586432
1.2360000000002924e-05,0.14444661759999997,0.142020608
0.088692344,0.14401362944000018,0.146210816
4.2899999999623795e-07,0.14475691008000002,0.141725696
0.0002130320000000019,0.14417325056000002,0.141541376
1.260000000030681e-07,0.14475691008000002,0.145891328
0.00010073800000000299,0.14478134272000007,0.14166016
2.6229999999932696e-06,0.14475691008000002,0.141508608
4.970000000020791e-07,0.14475691008000002,0.14460928
0.00022728099999999585,0.14157283328000023,0.146325504
4.6600000000451836e-07,0.14475691008000002,0.144592896
3.199999999980996e-07,0.14475691008000002,0.14190592
0.089586368,0.1466978713599999,0.14159872
9.319999999951589e-07,0.14475691008000002,0.144666624
8.323600000000042e-05,0.14382728191999986,0.141983744
1.7700000000397953e-07,0.14475691008000002,0.144617472
2.048830062,24.245970329599995,0.14174208
7.464299999999924e-05,6.804178288640002,0.142589952
7.99999999995249e-07,0.14475691008000002,0.146460672
1.830000000008214e-07,0.14475691008000002,0.141627392
1.439999999935937e-07,0.14475691008000002,0.145588224
4.6509000000000134e-05,0.14687804416000028,0.124686336
6.299999999459516e-08,0.14475691008000002,0.144453632
1.0229999999999961e-05,0.14472404992000004,0.141717504
3.199999999980996e-07,0.14475691008000002,0.142114816
0.025377511,61.69763062784004,0.144576512
1.9720000000000848e-05,0.14423260160000015,0.127299584
8.46300000000022e-06,0.14474213376000003,0.150433792
0.100227574,0.15067723776000003,0.141840384
3.0400999999999345e-05,0.14290345983999997,0.148492288
0.0001506859999999971,0.14506012672000046,0.14135296
0.009025659999999998,0.1419799551999996,0.146890752
9.597000000000078e-06,0.14472404992000004,0.149590016
1.7700000000397953e-07,0.14475691008000002,0.145289216
1.8309999999938098e-06,0.14475691008000002,0.150016
3.6010000000058495e-06,0.14475691008000002,0.18808832
1.0266999999994364e-05,0.14472404992000004,0.141467648
4.2699999999729066e-07,0.14475691008000002,0.144986112
2.2257999999997224e-05,0.14299480064000006,0.130629632
8.261999999994996e-06,0.14474213376000003,0.14157824
8.386999999999978e-05,0.14548730880000002,0.146382848
1.6494000000005782e-05,0.14361304064000008,0.141520896
7.000000000478845e-08,0.14475691008000002,0.142659584
7.10000000042621e-08,0.14475691008000002,0.146190336
1.1742999999994619e-05,0.14456299519999988,0.144375808
0.0002453689999999953,0.15216605183999998,0.141955072
2.790000000058024e-07,0.14475691008000002,0.156086272
0.00022258099999999947,0.14257498111999992,0.125571072
3.1200000000231043e-07,0.14475691008000002,0.142061568
4.6600000000451836e-07,0.14475691008000002,0.146423808
0.017080024,0.14261815296000008,0.149311488
0.00018503899999999796,0.14340096000000005,0.144408576
3.370000000030293e-07,0.14475691008000002,0.142716928
0.003598205,0.14437148672000052,0.141983744
6.454000000002957e-06,0.14475691008000002,0.145027072
0.00031523099999999915,0.17176068095999994,0.144121856
0.00014575399999999794,0.14448527359999963,0.14598144
1.7700000000397953e-07,0.14475691008000002,0.144642048
0.00032565399999999467,0.14285342720000005,0.141824
3.153200000000078e-05,0.1440079155199998,0.145350656
0.023992616,0.7523186278399997,0.144683008
1.0304000000002644e-05,0.14472404992000004,0.144797696
1.7903999999999143e-05,0.1440777625600001,0.141344768
2.43499999999508e-06,0.14475691008000002,0.148492288
0.0002479390000000026,0.14459450368000012,0.14180352
0.047332964,0.14155701248000002,0.143290368
0.00017884299999999798,0.14640312319999996,0.141529088
2.2542000000000395e-05,0.14287389696000002,0.124522496
2.6984999999993264e-05,0.14465595392000016,0.141365248
5.200000000038507e-08,0.14475691008000002,0.148574208
0.016015102000000003,0.14233559039999968,0.144728064
6.800000000584117e-08,0.14475691008000002,0.14241792
1.4000000006508806e-08,0.14475691008000002,0.144781312
4.400000000459592e-08,0.14475691008000002,0.141500416
2.8902999999996792e-05,0.14479852544,62.733488128
1.8309999999938098e-06,0.14475691008000002,0.14534656
1.4800000000536606e-07,0.14475691008000002,0.149643264
0.051543475,0.1431219404799996,0.141443072
5.196600000000051e-05,0.14190960640000008,0.142282752
1.7227999999994137e-05,0.14372977664000008,0.143466496
2.2798000000004426e-05,0.14261514239999998,0.1417216
5.4508999999994256e-05,0.14463211519999977,0.14944256
4.072200000000692e-05,0.14361416704000002,0.141959168
5.771000000001636e-06,0.14475691008000002,0.141570048
1.7700000000397953e-07,0.14475691008000002,0.148660224
1.3607999999998288e-05,0.14361929728000006,0.141561856
3.232000000005786e-06,0.14475691008000002,0.14862336
1.508599999999749e-05,0.14360543232000006,0.141590528
3.058000000000227e-06,0.14475691008000002,0.125612032
7.118000000000402e-06,0.14475463680000003,0.149692416
1.4816000000000829e-05,0.14360543232000006,0.148967424
0.088996002,0.14522172416000015,0.14882816
5.740000000031831e-07,0.14475691008000002,0.145068032
1.3202000000003822e-05,0.14369782784000001,0.141668352
1.5849999999983932e-06,0.14475691008000002,0.14682112
8.69999999958404e-08,0.14475691008000002,0.142114816
3.1899999999862594e-07,0.14475691008000002,0.14178304
6.183899999999409e-05,0.1443635507199999,0.148320256
1.7700000000397953e-07,0.14475691008000002,0.145219584
0.117919111,0.14217998335999968,0.141672448
6.489999999997886e-06,0.14475691008000002,0.1446912
1.0790000000010513e-06,0.14475691008000002,0.1444864
5.395399999999495e-05,3.141412864000005,0.146788352
2.1000000002824315e-08,0.14475691008000002,0.141807616
3.1769000000000935e-05,0.14364984319999988,0.141750272
3.940999999993422e-06,0.14475691008000002,0.14534656
1.186999999999716e-06,0.14475691008000002,0.141651968
0.097859971,0.1311247974400001,0.123912192
2.660799999999741e-05,0.14451857408000013,0.142651392
1.4740000000013076e-06,0.14475691008000002,0.14184448
1.7700000000397953e-07,0.14475691008000002,0.145973248
4.125999999993191e-06,0.14475691008000002,0.14503936
0.393937937,0.14193254399999963,0.144584704
0.00018197600000000036,0.1432681369600001,0.144769024
0.073171003,0.1452424499199997,0.14166016
6.290000000019891e-07,0.14475691008000002,0.142946304
4.940000000036582e-07,0.14475691008000002,0.154738688
2.821999999999547e-06,0.14475691008000002,0.14569472
1.7700000000397953e-07,0.14475691008000002,0.144764928
1.7700000000397953e-07,0.14475691008000002,0.145063936
0.00014067700000000571,0.1419387904000003,0.144633856
1.0176000000000629e-05,0.14472404992000004,0.14534656
1.1509000000006764e-05,0.14491996159999998,0.141484032
5.309999999980608e-07,0.14475691008000002,0.146604032
3.4899999999671305e-07,0.14475691008000002,0.145670144
0.123384528,1.8757737471999985,112.698916864
3.199999999980996e-07,0.14475691008000002,0.143601664
2.874799999999511e-05,0.14480478208000003,0.147161088
0.104430534,0.14318534655999998,0.151826432
0.00012627399999999567,0.1450046463999999,0.141623296
1.7700000000397953e-07,0.14475691008000002,0.148291584
2.4999999999331113e-07,0.14475691008000002,0.14471168
0.00041644600000000087,0.1388109824,0.146407424
0.00047100499999999657,0.1435117158399995,0.142036992
6.3190000000046265e-06,0.14475691008000002,0.14880768
1.006400000000407e-05,0.14472404992000004,0.145502208
1.16990000000039e-05,0.1446697471999999,0.141500416
6.152999999994857e-06,0.14475691008000002,0.142061568
1.76400000000132e-06,0.14475691008000002,0.146046976
0.00011837900000000179,0.15615002624000046,0.142176256
1.0260999999997522e-05,0.14472404992000004,0.1442816
1.9800000000680384e-07,0.14475691008000002,0.141365248
1.3289999999943625e-06,0.14475691008000002,0.141656064
9.25279999999945e-05,0.14294919167999992,0.149999616
9.339999999941062e-07,0.14475691008000002,0.14852096
3.9699999999920355e-07,0.14475691008000002,0.14168064
3.6479999999949886e-06,0.14475691008000002,0.177246208
3.7199999999848465e-07,0.14475691008000002,0.14342144
0.004651348999999999,31.66453587968003,0.141692928
2.1763999999993566e-05,0.14286442496000007,0.144560128
8.100000000038632e-07,0.14475691008000002,0.141692928
0.004680185000000003,1.2180180172799988,0.14456832
1.8031000000001685e-05,0.14407085056000007,0.144420864
1.1472999999997957e-05,0.14491996159999998,0.144601088
6.149999999954803e-07,0.14475691008000002,0.144535552
4.009100000000598e-05,0.1462470451199999,0.148119552
6.290000000019891e-07,0.14475691008000002,0.147726336
0.001963988,0.14361006080000047,35.72297728
2.3265999999994014e-05,0.14312644607999997,0.14649344
0.00012964299999999873,0.14425453568000005,0.1449984
2.449999999959429e-07,0.14475691008000002,0.14442496
7.389999999996011e-07,0.14475691008000002,0.14145536
1.7700000000397953e-07,0.14475691008000002,0.14583808
1.3902999999995669e-05,0.14360543232000006,0.145358848
9.600000000498099e-08,0.14475691008000002,0.149000192
0.132528811,0.14249799679999975,0.141840384
